					郑州商品交易所期货每日行情表(2022-01-18)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA202 |5,296.00  |5,262.00  |5,368.00  |5,188.00  |5,354.00  |5,272.00  |58.00    |-24.00   |4,577     |33,226    |-3,288    |12,063.98   |
TA203 |5,294.00  |5,286.00  |5,386.00  |5,198.00  |5,356.00  |5,292.00  |62.00    |-2.00    |180,655   |388,746   |-13,390   |478,016.77  |
TA204 |5,316.00  |5,298.00  |5,404.00  |5,216.00  |5,378.00  |5,316.00  |62.00    |0.00     |124,105   |336,307   |27,481    |329,837.81  |
TA205 |5,332.00  |5,320.00  |5,424.00  |5,234.00  |5,394.00  |5,334.00  |62.00    |2.00     |1,405,357 |1,242,099 |21,970    |3,747,451.11|
TA206 |5,352.00  |5,168.00  |5,432.00  |5,168.00  |5,408.00  |5,358.00  |56.00    |6.00     |5,711     |40,721    |1,811     |15,295.79   |
TA207 |5,346.00  |5,176.00  |5,436.00  |5,176.00  |5,414.00  |5,348.00  |68.00    |2.00     |72        |23,670    |2         |192.50      |
TA208 |5,356.00  |5,350.00  |5,432.00  |5,276.00  |5,424.00  |5,380.00  |68.00    |24.00    |35        |15,917    |-4        |94.15       |
TA209 |5,372.00  |5,356.00  |5,458.00  |5,268.00  |5,430.00  |5,376.00  |58.00    |4.00     |49,687    |110,977   |9,223     |133,527.86  |
TA210 |5,420.00  |5,386.00  |5,496.00  |5,332.00  |5,482.00  |5,454.00  |62.00    |34.00    |107       |3,136     |24        |291.81      |
TA211 |5,430.00  |5,390.00  |5,510.00  |5,346.00  |5,492.00  |5,472.00  |62.00    |42.00    |139       |2,896     |-2        |380.27      |
TA212 |5,446.00  |5,404.00  |5,498.00  |5,356.00  |5,490.00  |5,418.00  |44.00    |-28.00   |27        |23        |6         |73.14       |
TA301 |5,446.00  |5,394.00  |5,496.00  |5,352.00  |5,492.00  |5,478.00  |46.00    |32.00    |3,530     |3,492     |3,492     |9,668.92    |
小计    |          |          |          |          |          |          |         |         |1,774,002 |2,201,210 |47,325    |4,726,894.10|
总计    |          |          |          |          |          |          |         |         |1,774,002 |2,201,210 |47,325    |4,726,894.10|
