					郑州商品交易所期货每日行情表(2021-11-05)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA111 |4,964.00  |5,032.00  |5,062.00  |4,872.00  |4,916.00  |4,950.00  |-48.00   |-14.00   |1,336     |39,008    |113       |3,305.79    |5,166.00      
TA112 |4,996.00  |5,038.00  |5,072.00  |4,888.00  |4,940.00  |5,014.00  |-56.00   |18.00    |32,139    |79,711    |-16,102   |80,572.73   |
TA201 |5,020.00  |5,074.00  |5,102.00  |4,918.00  |4,968.00  |5,002.00  |-52.00   |-18.00   |1,852,938 |1,195,847 |53,803    |4,634,099.77|
TA202 |5,038.00  |5,100.00  |5,124.00  |4,946.00  |4,994.00  |5,032.00  |-44.00   |-6.00    |85,885    |371,143   |2,843     |216,064.05  |
TA203 |5,060.00  |5,116.00  |5,142.00  |4,970.00  |5,018.00  |5,044.00  |-42.00   |-16.00   |129,444   |238,020   |11,008    |326,436.08  |
TA204 |5,078.00  |5,156.00  |5,164.00  |4,994.00  |5,040.00  |5,056.00  |-38.00   |-22.00   |5,655     |21,408    |423       |14,296.48   |
TA205 |5,096.00  |5,150.00  |5,186.00  |5,012.00  |5,060.00  |5,094.00  |-36.00   |-2.00    |175,343   |238,706   |-1,500    |446,637.69  |
TA206 |5,086.00  |5,166.00  |5,166.00  |4,990.00  |5,016.00  |5,086.00  |-70.00   |0.00     |80        |2,480     |28        |203.46      |
TA207 |5,116.00  |5,168.00  |5,190.00  |5,010.00  |5,066.00  |5,094.00  |-50.00   |-22.00   |293       |19,061    |-117      |746.22      |
TA208 |5,126.00  |5,198.00  |5,204.00  |5,040.00  |5,076.00  |5,098.00  |-50.00   |-28.00   |54        |4,834     |7         |137.62      |
TA209 |5,130.00  |5,170.00  |5,210.00  |5,054.00  |5,094.00  |5,116.00  |-36.00   |-14.00   |3,166     |7,790     |620       |8,097.51    |
TA210 |5,134.00  |0.00      |0.00      |0.00      |0.00      |5,134.00  |0.00     |0.00     |0         |10        |0         |0.00        |
小计    |          |          |          |          |          |          |         |         |2,286,333 |2,218,018 |51,126    |5,730,597.40|
总计    |          |          |          |          |          |          |         |         |2,286,333 |2,218,018 |51,126    |5,730,597.40|
