					郑州商品交易所期货每日行情表(2021-06-22)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |4,726.00  |4,698.00  |4,854.00  |4,698.00  |4,842.00  |4,798.00  |116.00   |72.00    |40,774    |62,270    |26,938    |97,813.46   |
TA108 |4,750.00  |4,732.00  |4,888.00  |4,726.00  |4,878.00  |4,822.00  |128.00   |72.00    |144,456   |67,104    |8,252     |348,238.39  |
TA109 |4,776.00  |4,750.00  |4,914.00  |4,746.00  |4,910.00  |4,848.00  |134.00   |72.00    |1,606,740 |1,755,682 |128,033   |3,893,566.27|
TA110 |4,846.00  |4,824.00  |4,980.00  |4,818.00  |4,974.00  |4,900.00  |128.00   |54.00    |65,689    |198,247   |122       |160,890.67  |
TA111 |4,860.00  |4,846.00  |4,986.00  |4,828.00  |4,986.00  |4,916.00  |126.00   |56.00    |4,393     |17,160    |-224      |10,796.60   |
TA112 |4,882.00  |4,852.00  |5,004.00  |4,852.00  |5,004.00  |4,954.00  |122.00   |72.00    |203       |13,390    |43        |502.84      |
TA201 |4,890.00  |4,878.00  |5,022.00  |4,864.00  |5,020.00  |4,964.00  |130.00   |74.00    |174,281   |431,086   |12,377    |432,950.13  |
TA202 |4,904.00  |4,890.00  |5,038.00  |4,884.00  |5,038.00  |4,988.00  |134.00   |84.00    |118       |37,691    |-23       |294.22      |
TA203 |4,918.00  |4,980.00  |5,056.00  |4,910.00  |5,056.00  |5,008.00  |138.00   |90.00    |187       |31,484    |-4        |468.14      |
TA204 |4,912.00  |4,914.00  |5,052.00  |4,914.00  |5,052.00  |5,020.00  |140.00   |108.00   |10        |7,116     |-2        |25.10       |
TA205 |4,954.00  |4,936.00  |5,068.00  |4,926.00  |5,066.00  |5,024.00  |112.00   |70.00    |3,203     |12,146    |-243      |8,044.36    |
TA206 |4,972.00  |5,040.00  |5,072.00  |5,040.00  |5,072.00  |5,042.00  |100.00   |70.00    |61        |127       |60        |153.74      |
小计    |          |          |          |          |          |          |         |         |2,040,115 |2,633,503 |175,329   |4,953,743.91|
总计    |          |          |          |          |          |          |         |         |2,040,115 |2,633,503 |175,329   |4,953,743.91|
