					郑州商品交易所期货每日行情表(2021-04-21)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,636.00  |4,648.00  |4,648.00  |4,514.00  |4,570.00  |4,566.00  |-66.00   |-70.00   |75,199    |327,288   |-23,311   |171,677.32  |
TA106 |4,666.00  |4,668.00  |4,668.00  |4,546.00  |4,604.00  |4,596.00  |-62.00   |-70.00   |153,840   |55,553    |2,671     |353,497.47  |
TA107 |4,700.00  |4,688.00  |4,692.00  |4,578.00  |4,636.00  |4,622.00  |-64.00   |-78.00   |54,654    |125,641   |5,911     |126,309.28  |
TA108 |4,724.00  |4,694.00  |4,698.00  |4,606.00  |4,660.00  |4,652.00  |-64.00   |-72.00   |3,364     |4,919     |-311      |7,823.66    |
TA109 |4,750.00  |4,736.00  |4,744.00  |4,626.00  |4,684.00  |4,678.00  |-66.00   |-72.00   |1,305,168 |1,881,610 |-11,197   |3,051,839.89|
TA110 |4,820.00  |4,806.00  |4,806.00  |4,724.00  |4,774.00  |4,756.00  |-46.00   |-64.00   |137       |6,844     |-37       |325.76      |
TA111 |4,824.00  |4,810.00  |4,814.00  |4,726.00  |4,772.00  |4,802.00  |-52.00   |-22.00   |1,148     |11,687    |-1,086    |2,756.50    |
TA112 |4,836.00  |4,824.00  |4,824.00  |4,746.00  |4,788.00  |4,782.00  |-48.00   |-54.00   |684       |6,673     |-496      |1,635.05    |
TA201 |4,852.00  |4,838.00  |4,856.00  |4,744.00  |4,800.00  |4,790.00  |-52.00   |-62.00   |103,107   |308,899   |19,648    |246,944.63  |
TA202 |4,878.00  |4,868.00  |4,868.00  |4,780.00  |4,826.00  |4,824.00  |-52.00   |-54.00   |67        |21,991    |-4        |161.61      |
TA203 |4,896.00  |4,806.00  |4,882.00  |4,794.00  |4,836.00  |4,836.00  |-60.00   |-60.00   |257       |13,431    |94        |621.48      |
TA204 |4,858.00  |4,878.00  |4,888.00  |4,854.00  |4,888.00  |4,876.00  |30.00    |18.00    |10        |10        |10        |24.37       |
小计    |          |          |          |          |          |          |         |         |1,697,635 |2,764,546 |-8,108    |3,963,617.01|
总计    |          |          |          |          |          |          |         |         |1,697,635 |2,764,546 |-8,108    |3,963,617.01|
