					郑州商品交易所期货每日行情表(2021-08-04)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA108 |5,378.00  |5,348.00  |5,428.00  |5,340.00  |5,428.00  |5,370.00  |50.00    |-8.00    |576       |6,746     |300       |1,546.22    |5,410.00      
TA109 |5,412.00  |5,300.00  |5,456.00  |5,290.00  |5,426.00  |5,372.00  |14.00    |-40.00   |1,397,466 |766,282   |-115,016  |3,746,192.41|
TA110 |5,392.00  |5,276.00  |5,488.00  |5,276.00  |5,442.00  |5,398.00  |50.00    |6.00     |111,125   |235,758   |10,184    |299,848.73  |
TA111 |5,376.00  |5,264.00  |5,458.00  |5,252.00  |5,428.00  |5,354.00  |52.00    |-22.00   |94,837    |213,957   |29,217    |253,834.02  |
TA112 |5,334.00  |5,220.00  |5,410.00  |5,220.00  |5,390.00  |5,342.00  |56.00    |8.00     |5,644     |9,596     |827       |15,071.39   |
TA201 |5,316.00  |5,214.00  |5,400.00  |5,200.00  |5,380.00  |5,320.00  |64.00    |4.00     |1,089,267 |1,217,366 |138,409   |2,896,723.96|
TA202 |5,254.00  |5,140.00  |5,332.00  |5,140.00  |5,324.00  |5,248.00  |70.00    |-6.00    |64        |30,431    |6         |167.95      |
TA203 |5,220.00  |5,110.00  |5,274.00  |5,110.00  |5,264.00  |5,226.00  |44.00    |6.00     |1,547     |47,436    |8         |4,041.85    |
TA204 |5,180.00  |5,138.00  |5,242.00  |5,128.00  |5,242.00  |5,180.00  |62.00    |0.00     |29        |8,204     |-2        |75.11       |
TA205 |5,190.00  |5,120.00  |5,254.00  |5,106.00  |5,240.00  |5,196.00  |50.00    |6.00     |20,700    |114,838   |4,805     |53,779.77   |
TA206 |5,170.00  |5,100.00  |5,240.00  |5,100.00  |5,232.00  |5,204.00  |62.00    |34.00    |84        |667       |14        |218.57      |
TA207 |5,172.00  |5,212.00  |5,212.00  |5,212.00  |5,212.00  |5,212.00  |40.00    |40.00    |2         |79        |0         |5.21        |
小计    |          |          |          |          |          |          |         |         |2,721,341 |2,651,360 |68,752    |7,271,505.19|
总计    |          |          |          |          |          |          |         |         |2,721,341 |2,651,360 |68,752    |7,271,505.19|
