					郑州商品交易所期货每日行情表(2021-06-03)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA106 |4,800.00  |4,780.00  |4,804.00  |4,772.00  |4,772.00  |4,798.00  |-28.00   |-2.00    |292       |15,946    |-248      |700.32      |4,674.00      
TA107 |4,792.00  |4,792.00  |4,822.00  |4,760.00  |4,776.00  |4,796.00  |-16.00   |4.00     |52,391    |70,012    |-7,070    |125,246.33  |
TA108 |4,800.00  |4,806.00  |4,838.00  |4,768.00  |4,790.00  |4,808.00  |-10.00   |8.00     |68,944    |43,707    |338       |165,709.63  |
TA109 |4,820.00  |4,822.00  |4,852.00  |4,780.00  |4,802.00  |4,818.00  |-18.00   |-2.00    |1,336,854 |1,862,588 |44,503    |3,220,651.07|
TA110 |4,872.00  |4,876.00  |4,888.00  |4,822.00  |4,846.00  |4,864.00  |-26.00   |-8.00    |45,629    |117,046   |13,973    |110,963.44  |
TA111 |4,858.00  |4,864.00  |4,894.00  |4,822.00  |4,858.00  |4,868.00  |0.00     |10.00    |2,178     |8,636     |53        |5,301.55    |
TA112 |4,878.00  |4,864.00  |4,906.00  |4,844.00  |4,868.00  |4,890.00  |-10.00   |12.00    |557       |16,820    |-485      |1,361.94    |
TA201 |4,894.00  |4,900.00  |4,922.00  |4,848.00  |4,878.00  |4,892.00  |-16.00   |-2.00    |100,665   |465,921   |8,725     |246,172.61  |
TA202 |4,924.00  |4,910.00  |4,936.00  |4,872.00  |4,898.00  |4,920.00  |-26.00   |-4.00    |2,557     |45,874    |-2,382    |6,288.81    |
TA203 |4,894.00  |4,906.00  |4,942.00  |4,884.00  |4,900.00  |4,936.00  |6.00     |42.00    |643       |37,504    |-625      |1,586.93    |
TA204 |4,904.00  |4,914.00  |4,944.00  |4,890.00  |4,890.00  |4,908.00  |-14.00   |4.00     |8         |7,898     |-2        |19.63       |
TA205 |4,924.00  |4,908.00  |4,960.00  |4,890.00  |4,912.00  |4,930.00  |-12.00   |6.00     |536       |9,790     |152       |1,320.98    |
小计    |          |          |          |          |          |          |         |         |1,611,254 |2,701,742 |56,932    |3,885,323.25|
总计    |          |          |          |          |          |          |         |         |1,611,254 |2,701,742 |56,932    |3,885,323.25|
