					郑州商品交易所期货每日行情表(2021-11-18)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA112 |4,950.00  |4,950.00  |4,950.00  |4,818.00  |4,828.00  |4,870.00  |-122.00  |-80.00   |4,509     |31,413    |-3,643    |10,979.76   |
TA201 |4,978.00  |4,970.00  |4,986.00  |4,832.00  |4,834.00  |4,886.00  |-144.00  |-92.00   |1,276,877 |1,037,189 |67,903    |3,119,421.83|
TA202 |5,000.00  |4,988.00  |5,006.00  |4,856.00  |4,856.00  |4,908.00  |-144.00  |-92.00   |60,231    |345,508   |-3,541    |147,774.04  |
TA203 |5,022.00  |5,014.00  |5,028.00  |4,876.00  |4,876.00  |4,932.00  |-146.00  |-90.00   |98,334    |380,125   |8,071     |242,430.95  |
TA204 |5,040.00  |5,038.00  |5,038.00  |4,896.00  |4,896.00  |4,930.00  |-144.00  |-110.00  |6,151     |23,618    |2,285     |15,163.66   |
TA205 |5,060.00  |5,056.00  |5,066.00  |4,916.00  |4,916.00  |4,968.00  |-144.00  |-92.00   |189,996   |308,221   |20,090    |471,926.43  |
TA206 |5,072.00  |5,056.00  |5,056.00  |4,932.00  |4,932.00  |4,968.00  |-140.00  |-104.00  |30        |2,142     |15        |74.52       |
TA207 |5,082.00  |5,078.00  |5,078.00  |4,938.00  |4,938.00  |4,980.00  |-144.00  |-102.00  |111       |22,771    |80        |276.35      |
TA208 |5,106.00  |5,068.00  |5,068.00  |4,958.00  |4,958.00  |5,004.00  |-148.00  |-102.00  |24        |8,335     |9         |60.05       |
TA209 |5,126.00  |5,102.00  |5,110.00  |4,966.00  |4,966.00  |5,020.00  |-160.00  |-106.00  |3,505     |14,130    |1,312     |8,795.85    |
TA210 |5,116.00  |5,114.00  |5,136.00  |5,020.00  |5,020.00  |5,090.00  |-96.00   |-26.00   |25        |35        |14        |63.61       |
TA211 |5,148.00  |5,766.00  |5,766.00  |5,034.00  |5,034.00  |5,726.00  |-114.00  |578.00   |940       |890       |890       |2,691.33    |
小计    |          |          |          |          |          |          |         |         |1,640,733 |2,174,377 |93,485    |4,019,658.35|
总计    |          |          |          |          |          |          |         |         |1,640,733 |2,174,377 |93,485    |4,019,658.35|
