					郑州商品交易所期货每日行情表(2021-04-13)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA104 |4,308.00  |4,118.00  |4,338.00  |4,118.00  |4,326.00  |4,124.00  |18.00    |-184.00  |1,738     |5,814     |-1,664    |3,582.52    |4,358.00      
TA105 |4,354.00  |4,350.00  |4,400.00  |4,340.00  |4,390.00  |4,372.00  |36.00    |18.00    |226,979   |583,042   |-66,515   |496,171.31  |
TA106 |4,380.00  |4,380.00  |4,432.00  |4,370.00  |4,420.00  |4,404.00  |40.00    |24.00    |126,693   |51,895    |1,645     |278,992.29  |
TA107 |4,410.00  |4,408.00  |4,462.00  |4,400.00  |4,454.00  |4,436.00  |44.00    |26.00    |91,301    |98,646    |18,620    |202,447.53  |
TA108 |4,442.00  |4,412.00  |4,488.00  |4,412.00  |4,478.00  |4,454.00  |36.00    |12.00    |9,362     |5,531     |-2,313    |20,845.96   |
TA109 |4,464.00  |4,466.00  |4,512.00  |4,450.00  |4,502.00  |4,486.00  |38.00    |22.00    |1,208,621 |1,755,447 |-20,835   |2,710,035.79|
TA110 |4,592.00  |4,572.00  |4,618.00  |4,572.00  |4,610.00  |4,606.00  |18.00    |14.00    |76        |6,986     |-31       |175.00      |
TA111 |4,562.00  |4,572.00  |4,618.00  |4,566.00  |4,618.00  |4,594.00  |56.00    |32.00    |92        |14,973    |8         |211.32      |
TA112 |4,602.00  |4,608.00  |4,632.00  |4,580.00  |4,632.00  |4,610.00  |30.00    |8.00     |19        |7,088     |0         |43.78       |
TA201 |4,596.00  |4,590.00  |4,644.00  |4,586.00  |4,636.00  |4,620.00  |40.00    |24.00    |27,616    |183,059   |2,319     |63,782.48   |
TA202 |4,622.00  |4,644.00  |4,660.00  |4,616.00  |4,654.00  |4,636.00  |32.00    |14.00    |38        |17,500    |-1        |88.09       |
TA203 |4,636.00  |4,660.00  |4,690.00  |4,652.00  |4,680.00  |4,674.00  |44.00    |38.00    |12        |4,710     |-1        |28.04       |
小计    |          |          |          |          |          |          |         |         |1,692,547 |2,734,691 |-68,768   |3,776,404.10|
总计    |          |          |          |          |          |          |         |         |1,692,547 |2,734,691 |-68,768   |3,776,404.10|
