					郑州商品交易所期货每日行情表(2021-05-14)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,764.00  |4,570.00  |4,622.00  |4,524.00  |4,524.00  |4,556.00  |-240.00  |-208.00  |1,006     |70,029    |-223      |2,291.17    |4,760.00      
TA106 |4,774.00  |4,590.00  |4,644.00  |4,534.00  |4,534.00  |4,568.00  |-240.00  |-206.00  |4,468     |28,230    |-1,392    |10,205.83   |
TA107 |4,802.00  |4,630.00  |4,670.00  |4,560.00  |4,560.00  |4,608.00  |-242.00  |-194.00  |210,176   |136,788   |-3,180    |484,125.43  |
TA108 |4,812.00  |4,658.00  |4,696.00  |4,570.00  |4,586.00  |4,618.00  |-226.00  |-194.00  |26,520    |21,928    |448       |61,225.39   |
TA109 |4,834.00  |4,680.00  |4,716.00  |4,592.00  |4,604.00  |4,640.00  |-230.00  |-194.00  |2,525,174 |1,856,908 |-92,677   |5,857,417.25|
TA110 |4,916.00  |4,732.00  |4,790.00  |4,670.00  |4,692.00  |4,730.00  |-224.00  |-186.00  |1,944     |5,989     |1,214     |4,596.36    |
TA111 |4,918.00  |4,700.00  |4,788.00  |4,672.00  |4,690.00  |4,704.00  |-228.00  |-214.00  |1,147     |10,064    |-816      |2,697.81    |
TA112 |4,888.00  |4,716.00  |4,788.00  |4,642.00  |4,706.00  |4,720.00  |-182.00  |-168.00  |3,882     |15,354    |-3,015    |9,161.47    |
TA201 |4,910.00  |4,778.00  |4,820.00  |4,664.00  |4,716.00  |4,748.00  |-194.00  |-162.00  |292,772   |340,827   |-42,825   |694,928.16  |
TA202 |4,972.00  |4,822.00  |4,842.00  |4,722.00  |4,728.00  |4,816.00  |-244.00  |-156.00  |3,381     |38,144    |-930      |8,140.03    |
TA203 |4,964.00  |4,840.00  |4,860.00  |4,714.00  |4,758.00  |4,808.00  |-206.00  |-156.00  |3,437     |24,001    |-1,117    |8,260.40    |
TA204 |4,966.00  |4,870.00  |4,870.00  |4,742.00  |4,768.00  |4,806.00  |-198.00  |-160.00  |36        |5,121     |23        |86.51       |
小计    |          |          |          |          |          |          |         |         |3,073,943 |2,553,383 |-144,490  |7,143,135.80|
总计    |          |          |          |          |          |          |         |         |3,073,943 |2,553,383 |-144,490  |7,143,135.80|
