					郑州商品交易所期货每日行情表(2021-07-22)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA108 |5,080.00  |5,260.00  |5,334.00  |5,260.00  |5,334.00  |5,304.00  |254.00   |224.00   |511       |10,579    |62        |1,355.12    |
TA109 |5,076.00  |5,234.00  |5,330.00  |5,224.00  |5,330.00  |5,300.00  |254.00   |224.00   |1,670,032 |1,298,511 |10,913    |4,424,023.35|
TA110 |5,036.00  |5,206.00  |5,288.00  |5,194.00  |5,288.00  |5,252.00  |252.00   |216.00   |59,797    |215,609   |9,815     |157,016.81  |
TA111 |5,016.00  |5,178.00  |5,268.00  |5,172.00  |5,268.00  |5,238.00  |252.00   |222.00   |22,695    |152,328   |2,736     |59,426.24   |
TA112 |5,020.00  |5,132.00  |5,272.00  |5,132.00  |5,260.00  |5,214.00  |240.00   |194.00   |4,078     |10,735    |553       |10,630.01   |
TA201 |4,988.00  |5,100.00  |5,238.00  |5,088.00  |5,238.00  |5,182.00  |250.00   |194.00   |414,085   |810,998   |68,260    |1,072,658.25|
TA202 |4,994.00  |5,090.00  |5,220.00  |5,086.00  |5,182.00  |5,160.00  |188.00   |166.00   |871       |32,280    |112       |2,247.16    |
TA203 |4,948.00  |5,086.00  |5,176.00  |5,052.00  |5,128.00  |5,112.00  |180.00   |164.00   |10,385    |37,951    |7,032     |26,539.18   |
TA204 |4,944.00  |5,020.00  |5,144.00  |5,008.00  |5,112.00  |5,074.00  |168.00   |130.00   |152       |7,135     |-61       |385.65      |
TA205 |4,902.00  |4,978.00  |5,146.00  |4,948.00  |5,098.00  |5,042.00  |196.00   |140.00   |65,153    |94,371    |13,201    |164,262.81  |
TA206 |4,918.00  |4,980.00  |5,128.00  |4,972.00  |5,100.00  |5,074.00  |182.00   |156.00   |479       |1,544     |281       |1,215.25    |
TA207 |4,920.00  |4,984.00  |5,130.00  |4,968.00  |5,108.00  |5,056.00  |188.00   |136.00   |58        |79        |30        |146.61      |
小计    |          |          |          |          |          |          |         |         |2,248,296 |2,672,120 |112,934   |5,919,906.44|
总计    |          |          |          |          |          |          |         |         |2,248,296 |2,672,120 |112,934   |5,919,906.44|
