					郑州商品交易所期货每日行情表(2022-01-21)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA202 |5,308.00  |5,308.00  |5,326.00  |5,160.00  |5,210.00  |5,246.00  |-98.00   |-62.00   |2,725     |26,362    |-1,517    |7,147.39    |
TA203 |5,332.00  |5,336.00  |5,344.00  |5,158.00  |5,216.00  |5,232.00  |-116.00  |-100.00  |262,632   |382,444   |-13,394   |686,843.59  |
TA204 |5,356.00  |5,354.00  |5,366.00  |5,180.00  |5,236.00  |5,272.00  |-120.00  |-84.00   |107,554   |358,989   |6,274     |283,484.12  |
TA205 |5,374.00  |5,368.00  |5,386.00  |5,196.00  |5,254.00  |5,272.00  |-120.00  |-102.00  |1,512,188 |1,156,962 |-72,835   |3,985,450.73|
TA206 |5,374.00  |5,378.00  |5,392.00  |5,210.00  |5,266.00  |5,276.00  |-108.00  |-98.00   |11,929    |50,831    |1,451     |31,460.57   |
TA207 |5,402.00  |5,406.00  |5,406.00  |5,232.00  |5,284.00  |5,342.00  |-118.00  |-60.00   |1,085     |28,451    |660       |2,897.47    |
TA208 |5,382.00  |5,392.00  |5,406.00  |5,238.00  |5,290.00  |5,310.00  |-92.00   |-72.00   |73        |15,620    |-2        |193.82      |
TA209 |5,414.00  |5,410.00  |5,424.00  |5,242.00  |5,302.00  |5,312.00  |-112.00  |-102.00  |38,969    |123,870   |413       |103,491.39  |
TA210 |5,458.00  |5,448.00  |5,448.00  |5,296.00  |5,352.00  |5,344.00  |-106.00  |-114.00  |79        |4,667     |15        |211.03      |
TA211 |5,484.00  |5,462.00  |5,472.00  |5,312.00  |5,356.00  |5,354.00  |-128.00  |-130.00  |39        |2,880     |-2        |104.40      |
TA212 |5,452.00  |5,442.00  |5,442.00  |5,320.00  |5,348.00  |5,346.00  |-104.00  |-106.00  |9         |2,522     |-1        |24.06       |
TA301 |5,470.00  |5,462.00  |5,472.00  |5,306.00  |5,364.00  |5,364.00  |-106.00  |-106.00  |140       |6,210     |19        |375.43      |
小计    |          |          |          |          |          |          |         |         |1,937,422 |2,159,808 |-78,919   |5,101,683.99|
总计    |          |          |          |          |          |          |         |         |1,937,422 |2,159,808 |-78,919   |5,101,683.99|
