					郑州商品交易所期货每日行情表(2021-12-17)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA201 |4,616.00  |4,628.00  |4,686.00  |4,614.00  |4,640.00  |4,654.00  |24.00    |38.00    |132,107   |214,542   |-14,473   |307,439.30  |
TA202 |4,624.00  |4,634.00  |4,692.00  |4,612.00  |4,636.00  |4,656.00  |12.00    |32.00    |72,815    |236,727   |-6,026    |169,492.88  |
TA203 |4,642.00  |4,648.00  |4,706.00  |4,628.00  |4,652.00  |4,674.00  |10.00    |32.00    |131,731   |398,632   |-602      |307,772.53  |
TA204 |4,668.00  |4,678.00  |4,730.00  |4,654.00  |4,674.00  |4,702.00  |6.00     |34.00    |8,934     |31,872    |-117      |20,998.56   |
TA205 |4,684.00  |4,694.00  |4,758.00  |4,678.00  |4,702.00  |4,722.00  |18.00    |38.00    |1,090,337 |987,291   |-249      |2,573,659.04|
TA206 |4,710.00  |4,730.00  |4,762.00  |4,706.00  |4,708.00  |4,742.00  |-2.00    |32.00    |32        |2,638     |-9        |75.87       |
TA207 |4,720.00  |4,712.00  |4,778.00  |4,712.00  |4,732.00  |4,746.00  |12.00    |26.00    |95        |25,797    |-52       |225.38      |
TA208 |4,722.00  |4,750.00  |4,790.00  |4,722.00  |4,722.00  |4,766.00  |0.00     |44.00    |32        |15,979    |-25       |76.24       |
TA209 |4,746.00  |4,760.00  |4,808.00  |4,736.00  |4,760.00  |4,778.00  |14.00    |32.00    |15,770    |47,452    |1,632     |37,665.79   |
TA210 |4,830.00  |4,844.00  |4,844.00  |4,814.00  |4,814.00  |4,822.00  |-16.00   |-8.00    |16        |74        |-3        |38.57       |
TA211 |4,856.00  |0.00      |0.00      |0.00      |0.00      |4,844.00  |-12.00   |-12.00   |0         |923       |0         |0.00        |
TA212 |4,812.00  |0.00      |0.00      |0.00      |0.00      |4,812.00  |0.00     |0.00     |0         |0         |0         |0.00        |
小计    |          |          |          |          |          |          |         |         |1,451,869 |1,961,927 |-19,924   |3,417,444.15|
总计    |          |          |          |          |          |          |         |         |1,451,869 |1,961,927 |-19,924   |3,417,444.15|
