					郑州商品交易所期货每日行情表(2022-02-15)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA202 |5,730.00  |5,598.00  |5,700.00  |5,578.00  |5,668.00  |5,646.00  |-62.00   |-84.00   |2,098     |4,338     |-2,058    |5,881.11    |5,604.00      
TA203 |5,704.00  |5,644.00  |5,726.00  |5,586.00  |5,680.00  |5,636.00  |-24.00   |-68.00   |15,748    |70,703    |-6,712    |44,370.66   |
TA204 |5,716.00  |5,658.00  |5,742.00  |5,602.00  |5,694.00  |5,662.00  |-22.00   |-54.00   |203,250   |267,328   |-3,425    |575,382.29  |
TA205 |5,720.00  |5,666.00  |5,742.00  |5,596.00  |5,696.00  |5,662.00  |-24.00   |-58.00   |1,219,598 |1,020,834 |-16,097   |3,452,560.17|
TA206 |5,700.00  |5,688.00  |5,736.00  |5,592.00  |5,694.00  |5,650.00  |-6.00    |-50.00   |103,237   |365,430   |14,095    |291,605.68  |
TA207 |5,714.00  |5,668.00  |5,728.00  |5,586.00  |5,682.00  |5,652.00  |-32.00   |-62.00   |26,827    |80,308    |6,614     |75,795.20   |
TA208 |5,620.00  |5,628.00  |5,696.00  |5,570.00  |5,654.00  |5,644.00  |34.00    |24.00    |5,931     |27,623    |5,520     |16,737.66   |
TA209 |5,646.00  |5,610.00  |5,668.00  |5,546.00  |5,630.00  |5,606.00  |-16.00   |-40.00   |64,123    |198,630   |326       |179,726.86  |
TA210 |5,682.00  |5,604.00  |5,668.00  |5,542.00  |5,638.00  |5,616.00  |-44.00   |-66.00   |96        |5,844     |7         |269.52      |
TA211 |5,692.00  |5,600.00  |5,660.00  |5,540.00  |5,620.00  |5,604.00  |-72.00   |-88.00   |1,707     |5,602     |1,590     |4,782.78    |
TA212 |5,692.00  |5,552.00  |5,652.00  |5,552.00  |5,616.00  |5,600.00  |-76.00   |-92.00   |23        |3,122     |-2        |64.40       |
TA301 |5,676.00  |5,600.00  |5,658.00  |5,550.00  |5,622.00  |5,610.00  |-54.00   |-66.00   |3,507     |10,117    |3,183     |9,835.30    |
小计    |          |          |          |          |          |          |         |         |1,646,145 |2,059,879 |3,041     |4,657,011.63|
总计    |          |          |          |          |          |          |         |         |1,646,145 |2,059,879 |3,041     |4,657,011.63|
