					郑州商品交易所期货每日行情表(2021-06-09)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA106 |4,572.00  |4,594.00  |4,628.00  |4,580.00  |4,628.00  |4,614.00  |56.00    |42.00    |294       |12,106    |-234      |678.25      |4,686.00      
TA107 |4,606.00  |4,604.00  |4,656.00  |4,588.00  |4,652.00  |4,630.00  |46.00    |24.00    |6,465     |55,416    |-2,856    |14,965.61   |
TA108 |4,630.00  |4,626.00  |4,680.00  |4,608.00  |4,674.00  |4,654.00  |44.00    |24.00    |92,310    |55,419    |5,259     |214,761.15  |
TA109 |4,642.00  |4,638.00  |4,694.00  |4,620.00  |4,690.00  |4,664.00  |48.00    |22.00    |1,205,846 |1,744,044 |-24,982   |2,812,234.38|
TA110 |4,718.00  |4,722.00  |4,774.00  |4,652.00  |4,768.00  |4,746.00  |50.00    |28.00    |68,032    |170,527   |16,488    |161,400.77  |
TA111 |4,718.00  |4,706.00  |4,772.00  |4,706.00  |4,764.00  |4,730.00  |46.00    |12.00    |4,980     |10,389    |2,285     |11,778.83   |
TA112 |4,722.00  |4,742.00  |4,790.00  |4,732.00  |4,780.00  |4,756.00  |58.00    |34.00    |116       |13,218    |62        |275.88      |
TA201 |4,746.00  |4,742.00  |4,804.00  |4,734.00  |4,800.00  |4,772.00  |54.00    |26.00    |94,599    |429,976   |1,464     |225,714.27  |
TA202 |4,774.00  |4,774.00  |4,820.00  |4,754.00  |4,820.00  |4,782.00  |46.00    |8.00     |304       |41,456    |-20       |726.75      |
TA203 |4,774.00  |4,776.00  |4,838.00  |4,772.00  |4,838.00  |4,806.00  |64.00    |32.00    |51        |33,065    |-8        |122.52      |
TA204 |4,808.00  |4,790.00  |4,850.00  |4,788.00  |4,850.00  |4,820.00  |42.00    |12.00    |6         |7,538     |-3        |14.46       |
TA205 |4,808.00  |4,808.00  |4,866.00  |4,800.00  |4,858.00  |4,838.00  |50.00    |30.00    |725       |10,620    |151       |1,753.64    |
小计    |          |          |          |          |          |          |         |         |1,473,728 |2,583,774 |-2,394    |3,444,426.49|
总计    |          |          |          |          |          |          |         |         |1,473,728 |2,583,774 |-2,394    |3,444,426.49|
