					郑州商品交易所期货每日行情表(2021-12-07)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA112 |4,468.00  |4,540.00  |4,624.00  |4,488.00  |4,608.00  |4,586.00  |140.00   |118.00   |3,175     |23,025    |-1,798    |7,279.81    |4,610.00      
TA201 |4,486.00  |4,524.00  |4,636.00  |4,494.00  |4,606.00  |4,572.00  |120.00   |86.00    |1,275,355 |683,782   |-126,258  |2,914,966.20|
TA202 |4,514.00  |4,542.00  |4,638.00  |4,516.00  |4,610.00  |4,588.00  |96.00    |74.00    |83,028    |285,906   |-2,402    |190,465.96  |
TA203 |4,538.00  |4,560.00  |4,658.00  |4,536.00  |4,632.00  |4,606.00  |94.00    |68.00    |145,337   |393,789   |2,874     |334,699.43  |
TA204 |4,566.00  |4,576.00  |4,676.00  |4,562.00  |4,650.00  |4,630.00  |84.00    |64.00    |7,712     |29,911    |-402      |17,847.62   |
TA205 |4,588.00  |4,606.00  |4,698.00  |4,582.00  |4,676.00  |4,650.00  |88.00    |62.00    |690,434   |691,758   |-17,648   |1,605,132.41|
TA206 |4,616.00  |4,644.00  |4,720.00  |4,608.00  |4,700.00  |4,670.00  |84.00    |54.00    |123       |779       |-6        |287.11      |
TA207 |4,642.00  |4,672.00  |4,738.00  |4,632.00  |4,734.00  |4,690.00  |92.00    |48.00    |126       |21,915    |2         |295.46      |
TA208 |4,654.00  |4,686.00  |4,756.00  |4,680.00  |4,744.00  |4,714.00  |90.00    |60.00    |38        |11,519    |-6        |89.57       |
TA209 |4,656.00  |4,676.00  |4,772.00  |4,656.00  |4,754.00  |4,724.00  |98.00    |68.00    |9,178     |36,208    |1,180     |21,672.48   |
TA210 |4,766.00  |4,798.00  |4,840.00  |4,780.00  |4,838.00  |4,800.00  |72.00    |34.00    |8         |70        |3         |19.20       |
TA211 |4,782.00  |4,860.00  |4,878.00  |4,852.00  |4,878.00  |4,868.00  |96.00    |86.00    |4         |932       |2         |9.73        |
小计    |          |          |          |          |          |          |         |         |2,214,518 |2,179,594 |-144,459  |5,092,764.98|
总计    |          |          |          |          |          |          |         |         |2,214,518 |2,179,594 |-144,459  |5,092,764.98|
