					郑州商品交易所期货每日行情表(2021-06-18)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |4,836.00  |4,854.00  |4,854.00  |4,666.00  |4,680.00  |4,774.00  |-156.00  |-62.00   |8,245     |37,646    |178       |19,681.29   |
TA108 |4,860.00  |4,872.00  |4,874.00  |4,694.00  |4,708.00  |4,772.00  |-152.00  |-88.00   |130,974   |59,305    |4,173     |312,479.37  |
TA109 |4,880.00  |4,894.00  |4,896.00  |4,714.00  |4,730.00  |4,800.00  |-150.00  |-80.00   |2,049,550 |1,643,516 |-116,069  |4,918,001.05|
TA110 |4,918.00  |4,930.00  |4,950.00  |4,786.00  |4,804.00  |4,868.00  |-114.00  |-50.00   |79,645    |198,362   |5,096     |193,830.88  |
TA111 |4,934.00  |4,932.00  |4,954.00  |4,784.00  |4,808.00  |4,878.00  |-126.00  |-56.00   |9,362     |16,601    |-256      |22,833.39   |
TA112 |4,956.00  |4,950.00  |4,964.00  |4,812.00  |4,828.00  |4,884.00  |-128.00  |-72.00   |305       |13,285    |-59       |744.60      |
TA201 |4,970.00  |4,976.00  |4,986.00  |4,820.00  |4,838.00  |4,904.00  |-132.00  |-66.00   |298,418   |412,568   |-39,233   |732,453.98  |
TA202 |4,978.00  |4,996.00  |4,998.00  |4,850.00  |4,852.00  |4,974.00  |-126.00  |-4.00    |759       |37,696    |-565      |1,887.33    |
TA203 |5,000.00  |5,004.00  |5,016.00  |4,864.00  |4,878.00  |4,980.00  |-122.00  |-20.00   |816       |31,470    |-497      |2,031.99    |
TA204 |4,992.00  |4,998.00  |5,002.00  |4,868.00  |4,876.00  |4,934.00  |-116.00  |-58.00   |14        |7,117     |0         |34.53       |
TA205 |5,014.00  |5,026.00  |5,028.00  |4,884.00  |4,906.00  |4,938.00  |-108.00  |-76.00   |2,674     |12,436    |935       |6,600.26    |
TA206 |4,988.00  |5,012.00  |5,012.00  |4,900.00  |4,928.00  |4,976.00  |-60.00   |-12.00   |16        |6         |-5        |39.81       |
小计    |          |          |          |          |          |          |         |         |2,580,778 |2,470,008 |-146,302  |6,210,618.48|
总计    |          |          |          |          |          |          |         |         |2,580,778 |2,470,008 |-146,302  |6,210,618.48|
