					郑州商品交易所期货每日行情表(2021-10-22)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA111 |5,466.00  |5,334.00  |5,418.00  |5,298.00  |5,366.00  |5,370.00  |-100.00  |-96.00   |12,259    |68,516    |-9,160    |32,911.13   |
TA112 |5,480.00  |5,382.00  |5,450.00  |5,318.00  |5,392.00  |5,392.00  |-88.00   |-88.00   |245,662   |249,662   |-8,186    |662,266.82  |
TA201 |5,506.00  |5,402.00  |5,480.00  |5,348.00  |5,420.00  |5,416.00  |-86.00   |-90.00   |2,755,201 |1,279,149 |16,403    |7,460,120.88|
TA202 |5,484.00  |5,402.00  |5,468.00  |5,338.00  |5,402.00  |5,410.00  |-82.00   |-74.00   |72,830    |289,791   |9,976     |196,967.38  |
TA203 |5,492.00  |5,396.00  |5,462.00  |5,338.00  |5,396.00  |5,402.00  |-96.00   |-90.00   |17,181    |89,586    |1,460     |46,398.41   |
TA204 |5,518.00  |5,432.00  |5,468.00  |5,350.00  |5,460.00  |5,428.00  |-58.00   |-90.00   |316       |20,325    |-160      |857.47      |
TA205 |5,518.00  |5,432.00  |5,490.00  |5,360.00  |5,424.00  |5,430.00  |-94.00   |-88.00   |162,004   |202,048   |58        |439,788.23  |
TA206 |5,516.00  |5,424.00  |5,470.00  |5,364.00  |5,412.00  |5,420.00  |-104.00  |-96.00   |498       |2,318     |-452      |1,349.59    |
TA207 |5,520.00  |5,476.00  |5,480.00  |5,356.00  |5,468.00  |5,420.00  |-52.00   |-100.00  |729       |19,834    |-306      |1,975.23    |
TA208 |5,518.00  |5,472.00  |5,488.00  |5,394.00  |5,448.00  |5,444.00  |-70.00   |-74.00   |73        |4,869     |20        |198.67      |
TA209 |5,522.00  |5,460.00  |5,514.00  |5,390.00  |5,450.00  |5,452.00  |-72.00   |-70.00   |3,671     |5,508     |-49       |10,004.49   |
TA210 |5,522.00  |0.00      |0.00      |0.00      |0.00      |5,480.00  |-42.00   |-42.00   |0         |0         |0         |0.00        |
小计    |          |          |          |          |          |          |         |         |3,270,424 |2,231,606 |9,604     |8,852,838.29|
总计    |          |          |          |          |          |          |         |         |3,270,424 |2,231,606 |9,604     |8,852,838.29|
