					郑州商品交易所期货每日行情表(2021-06-30)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |5,076.00  |5,052.00  |5,088.00  |5,004.00  |5,028.00  |5,046.00  |-48.00   |-30.00   |5,365     |49,494    |-4,872    |13,438.26   |
TA108 |5,094.00  |5,062.00  |5,120.00  |5,032.00  |5,058.00  |5,080.00  |-36.00   |-14.00   |115,995   |62,904    |-5,457    |294,626.83  |
TA109 |5,108.00  |5,086.00  |5,134.00  |5,046.00  |5,074.00  |5,096.00  |-34.00   |-12.00   |1,660,698 |1,852,301 |-51,626   |4,230,881.34|
TA110 |5,174.00  |5,110.00  |5,178.00  |5,100.00  |5,126.00  |5,140.00  |-48.00   |-34.00   |65,147    |195,821   |4,426     |167,387.42  |
TA111 |5,130.00  |5,108.00  |5,158.00  |5,080.00  |5,110.00  |5,120.00  |-20.00   |-10.00   |3,167     |18,237    |537       |8,107.21    |
TA112 |5,142.00  |5,116.00  |5,158.00  |5,100.00  |5,100.00  |5,132.00  |-42.00   |-10.00   |54        |13,271    |15        |138.57      |
TA201 |5,164.00  |5,130.00  |5,174.00  |5,090.00  |5,112.00  |5,142.00  |-52.00   |-22.00   |186,498   |599,924   |10,694    |480,056.84  |
TA202 |5,186.00  |5,142.00  |5,184.00  |5,086.00  |5,094.00  |5,118.00  |-92.00   |-68.00   |342       |35,622    |-114      |875.26      |
TA203 |5,170.00  |5,128.00  |5,202.00  |5,100.00  |5,102.00  |5,128.00  |-68.00   |-42.00   |3,771     |30,078    |-1,913    |9,669.78    |
TA204 |5,184.00  |5,182.00  |5,184.00  |5,138.00  |5,138.00  |5,170.00  |-46.00   |-14.00   |15        |7,135     |5         |38.78       |
TA205 |5,192.00  |5,152.00  |5,204.00  |5,128.00  |5,146.00  |5,160.00  |-46.00   |-32.00   |7,445     |23,081    |1,464     |19,206.32   |
TA206 |5,196.00  |5,206.00  |5,206.00  |5,144.00  |5,144.00  |5,174.00  |-52.00   |-22.00   |4         |137       |0         |10.35       |
小计    |          |          |          |          |          |          |         |         |2,048,501 |2,888,005 |-46,841   |5,224,436.96|
总计    |          |          |          |          |          |          |         |         |2,048,501 |2,888,005 |-46,841   |5,224,436.96|
