					郑州商品交易所期货每日行情表(2021-05-13)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,740.00  |4,762.00  |4,844.00  |4,592.00  |4,592.00  |4,764.00  |-148.00  |24.00    |1,361     |70,252    |-785      |3,240.95    |4,764.00      
TA106 |4,760.00  |4,818.00  |4,870.00  |4,612.00  |4,612.00  |4,774.00  |-148.00  |14.00    |11,876    |29,622    |-2,757    |28,345.36   |
TA107 |4,790.00  |4,856.00  |4,898.00  |4,632.00  |4,634.00  |4,802.00  |-156.00  |12.00    |288,717   |139,968   |-1,717    |693,216.21  |
TA108 |4,816.00  |4,870.00  |4,924.00  |4,664.00  |4,668.00  |4,812.00  |-148.00  |-4.00    |77,843    |21,480    |3,667     |187,274.09  |
TA109 |4,836.00  |4,890.00  |4,944.00  |4,680.00  |4,684.00  |4,834.00  |-152.00  |-2.00    |2,935,324 |1,949,585 |-3,589    |7,094,368.43|
TA110 |4,924.00  |4,952.00  |5,010.00  |4,756.00  |4,760.00  |4,916.00  |-164.00  |-8.00    |1,815     |4,775     |69        |4,460.06    |
TA111 |4,926.00  |4,938.00  |4,992.00  |4,766.00  |4,766.00  |4,918.00  |-160.00  |-8.00    |656       |10,880    |-490      |1,613.22    |
TA112 |4,956.00  |4,938.00  |5,014.00  |4,756.00  |4,786.00  |4,888.00  |-170.00  |-68.00   |3,780     |18,369    |-810      |9,239.18    |
TA201 |4,918.00  |4,984.00  |5,024.00  |4,772.00  |4,774.00  |4,910.00  |-144.00  |-8.00    |234,805   |383,652   |9,243     |576,380.37  |
TA202 |4,926.00  |4,984.00  |5,040.00  |4,798.00  |4,798.00  |4,972.00  |-128.00  |46.00    |2,755     |39,074    |386       |6,848.69    |
TA203 |4,926.00  |4,978.00  |5,066.00  |4,818.00  |4,850.00  |4,964.00  |-76.00   |38.00    |2,575     |25,118    |-10       |6,390.91    |
TA204 |4,930.00  |5,084.00  |5,088.00  |4,890.00  |4,898.00  |4,966.00  |-32.00   |36.00    |25        |5,098     |15        |62.06       |
小计    |          |          |          |          |          |          |         |         |3,561,532 |2,697,873 |3,222     |8,611,439.54|
总计    |          |          |          |          |          |          |         |         |3,561,532 |2,697,873 |3,222     |8,611,439.54|
