					郑州商品交易所期货每日行情表(2021-09-16)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |4,952.00  |5,018.00  |5,030.00  |4,944.00  |4,960.00  |4,974.00  |8.00     |22.00    |12,140    |87,980    |-6,615    |30,191.12   |
TA111 |4,960.00  |5,002.00  |5,040.00  |4,948.00  |4,968.00  |4,988.00  |8.00     |28.00    |180,778   |364,794   |-22,070   |450,798.67  |
TA112 |4,956.00  |5,014.00  |5,038.00  |4,954.00  |4,972.00  |4,992.00  |16.00    |36.00    |85,103    |199,719   |1,730     |212,433.84  |
TA201 |4,958.00  |5,014.00  |5,044.00  |4,958.00  |4,980.00  |4,996.00  |22.00    |38.00    |1,653,991 |1,424,331 |8,116     |4,130,964.88|
TA202 |4,940.00  |4,962.00  |5,016.00  |4,950.00  |4,972.00  |4,972.00  |32.00    |32.00    |9,186     |33,930    |7,023     |22,832.73   |
TA203 |4,930.00  |4,946.00  |4,996.00  |4,928.00  |4,942.00  |4,950.00  |12.00    |20.00    |10,613    |64,332    |6,785     |26,267.57   |
TA204 |4,934.00  |4,978.00  |5,000.00  |4,946.00  |4,958.00  |4,968.00  |24.00    |34.00    |226       |20,438    |108       |561.30      |
TA205 |4,944.00  |4,980.00  |5,018.00  |4,952.00  |4,968.00  |4,984.00  |24.00    |40.00    |37,395    |188,088   |2,469     |93,161.87   |
TA206 |4,934.00  |4,960.00  |5,008.00  |4,960.00  |4,968.00  |4,982.00  |34.00    |48.00    |30        |8,715     |3         |74.73       |
TA207 |4,942.00  |4,970.00  |5,012.00  |4,964.00  |4,986.00  |4,984.00  |44.00    |42.00    |34        |27,298    |14        |84.71       |
TA208 |4,950.00  |4,994.00  |5,002.00  |4,990.00  |5,002.00  |4,996.00  |52.00    |46.00    |5         |13,091    |4         |12.49       |
TA209 |4,966.00  |5,024.00  |5,042.00  |4,998.00  |5,000.00  |5,020.00  |34.00    |54.00    |152       |152       |39        |381.51      |
小计    |          |          |          |          |          |          |         |         |1,989,653 |2,432,868 |-2,394    |4,967,765.42|
总计    |          |          |          |          |          |          |         |         |1,989,653 |2,432,868 |-2,394    |4,967,765.42|
