					郑州商品交易所期货每日行情表(2021-04-30)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,778.00  |4,844.00  |4,850.00  |4,708.00  |4,752.00  |4,778.00  |-26.00   |0.00     |39,904    |115,047   |-25,693   |95,316.26   |
TA106 |4,810.00  |4,858.00  |4,882.00  |4,726.00  |4,758.00  |4,802.00  |-52.00   |-8.00    |73,870    |41,411    |-8,111    |177,372.24  |
TA107 |4,834.00  |4,884.00  |4,908.00  |4,754.00  |4,790.00  |4,838.00  |-44.00   |4.00     |150,638   |154,052   |-5,275    |364,430.28  |
TA108 |4,860.00  |4,912.00  |4,924.00  |4,764.00  |4,810.00  |4,848.00  |-50.00   |-12.00   |8,319     |7,963     |-828      |20,163.31   |
TA109 |4,866.00  |4,906.00  |4,932.00  |4,772.00  |4,816.00  |4,852.00  |-50.00   |-14.00   |1,516,230 |1,770,897 |-141,509  |3,677,463.90|
TA110 |4,880.00  |4,934.00  |4,950.00  |4,826.00  |4,876.00  |4,874.00  |-4.00    |-6.00    |77        |6,370     |-1        |187.61      |
TA111 |4,884.00  |4,936.00  |4,948.00  |4,816.00  |4,860.00  |4,862.00  |-24.00   |-22.00   |1,788     |13,109    |-1,329    |4,345.54    |
TA112 |4,892.00  |4,952.00  |4,960.00  |4,836.00  |4,876.00  |4,904.00  |-16.00   |12.00    |350       |14,037    |229       |858.21      |
TA201 |4,910.00  |4,946.00  |4,962.00  |4,830.00  |4,866.00  |4,892.00  |-44.00   |-18.00   |100,654   |336,677   |-9,331    |246,135.20  |
TA202 |4,910.00  |4,978.00  |4,978.00  |4,872.00  |4,910.00  |4,950.00  |0.00     |40.00    |412       |25,955    |-324      |1,019.80    |
TA203 |4,914.00  |4,992.00  |5,002.00  |4,886.00  |4,924.00  |4,932.00  |10.00    |18.00    |174       |19,528    |-9        |429.05      |
TA204 |4,908.00  |4,992.00  |4,992.00  |4,938.00  |4,938.00  |4,958.00  |30.00    |50.00    |6         |4,019     |-2        |14.87       |
小计    |          |          |          |          |          |          |         |         |1,892,422 |2,509,065 |-192,183  |4,587,736.27|
总计    |          |          |          |          |          |          |         |         |1,892,422 |2,509,065 |-192,183  |4,587,736.27|
