					郑州商品交易所期货每日行情表(2021-11-10)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA111 |5,036.00  |5,028.00  |5,138.00  |4,972.00  |5,126.00  |5,080.00  |90.00    |44.00    |1,412     |35,996    |389       |3,585.48    |5,060.00      
TA112 |5,060.00  |5,074.00  |5,172.00  |4,990.00  |5,150.00  |5,096.00  |90.00    |36.00    |23,894    |52,310    |-14,838   |60,869.84   |
TA201 |5,092.00  |5,094.00  |5,200.00  |5,016.00  |5,178.00  |5,116.00  |86.00    |24.00    |1,535,987 |1,003,579 |-48,832   |3,928,735.08|
TA202 |5,116.00  |5,114.00  |5,222.00  |5,040.00  |5,200.00  |5,146.00  |84.00    |30.00    |103,777   |359,637   |-11,781   |267,039.83  |
TA203 |5,146.00  |5,138.00  |5,240.00  |5,062.00  |5,222.00  |5,174.00  |76.00    |28.00    |137,041   |316,233   |25,243    |354,464.33  |
TA204 |5,150.00  |5,170.00  |5,262.00  |5,088.00  |5,234.00  |5,178.00  |84.00    |28.00    |4,354     |20,868    |-434      |11,273.58   |
TA205 |5,176.00  |5,170.00  |5,278.00  |5,102.00  |5,258.00  |5,196.00  |82.00    |20.00    |148,264   |249,902   |2,628     |385,163.16  |
TA206 |5,166.00  |5,152.00  |5,272.00  |5,100.00  |5,250.00  |5,208.00  |84.00    |42.00    |69        |2,259     |-27       |179.63      |
TA207 |5,214.00  |5,214.00  |5,288.00  |5,124.00  |5,288.00  |5,256.00  |74.00    |42.00    |121       |22,550    |-93       |318.00      |
TA208 |5,218.00  |5,140.00  |5,300.00  |5,134.00  |5,298.00  |5,246.00  |80.00    |28.00    |16        |6,816     |-8        |41.96       |
TA209 |5,220.00  |5,210.00  |5,310.00  |5,148.00  |5,296.00  |5,222.00  |76.00    |2.00     |4,588     |9,497     |1,656     |11,976.12   |
TA210 |5,240.00  |5,216.00  |5,306.00  |5,216.00  |5,306.00  |5,274.00  |66.00    |34.00    |3         |11        |1         |7.91        |
小计    |          |          |          |          |          |          |         |         |1,959,526 |2,079,658 |-46,096   |5,023,654.92|
总计    |          |          |          |          |          |          |         |         |1,959,526 |2,079,658 |-46,096   |5,023,654.92|
