					郑州商品交易所期货每日行情表(2021-06-01)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA106 |4,676.00  |4,730.00  |4,802.00  |4,714.00  |4,802.00  |4,768.00  |126.00   |92.00    |404       |19,527    |24        |963.23      |4,630.00      
TA107 |4,690.00  |4,738.00  |4,832.00  |4,710.00  |4,806.00  |4,776.00  |116.00   |86.00    |166,075   |80,328    |-17,636   |396,575.81  |
TA108 |4,710.00  |4,752.00  |4,840.00  |4,718.00  |4,818.00  |4,786.00  |108.00   |76.00    |83,336    |43,533    |408       |199,399.15  |
TA109 |4,722.00  |4,764.00  |4,856.00  |4,728.00  |4,842.00  |4,798.00  |120.00   |76.00    |1,839,886 |1,832,888 |69,842    |4,413,282.76|
TA110 |4,774.00  |4,830.00  |4,910.00  |4,798.00  |4,910.00  |4,872.00  |136.00   |98.00    |31,979    |69,745    |19,936    |77,900.52   |
TA111 |4,784.00  |4,836.00  |4,918.00  |4,806.00  |4,912.00  |4,860.00  |128.00   |76.00    |3,529     |13,211    |-2,054    |8,575.64    |
TA112 |4,808.00  |4,860.00  |4,920.00  |4,840.00  |4,906.00  |4,862.00  |98.00    |54.00    |4,130     |18,829    |-4,069    |10,037.60   |
TA201 |4,814.00  |4,860.00  |4,938.00  |4,822.00  |4,924.00  |4,884.00  |110.00   |70.00    |133,819   |434,925   |355       |326,722.79  |
TA202 |4,820.00  |4,842.00  |4,958.00  |4,842.00  |4,950.00  |4,856.00  |130.00   |36.00    |4,661     |49,416    |-4,365    |11,315.35   |
TA203 |4,826.00  |4,858.00  |4,956.00  |4,852.00  |4,934.00  |4,876.00  |108.00   |50.00    |4,571     |39,147    |-4,230    |11,144.90   |
TA204 |4,820.00  |4,846.00  |4,936.00  |4,846.00  |4,934.00  |4,884.00  |114.00   |64.00    |2,081     |7,900     |37        |5,082.00    |
TA205 |4,850.00  |4,872.00  |4,962.00  |4,858.00  |4,954.00  |4,888.00  |104.00   |38.00    |3,656     |9,576     |2,795     |8,932.97    |
小计    |          |          |          |          |          |          |         |         |2,278,127 |2,619,025 |61,043    |5,469,932.70|
总计    |          |          |          |          |          |          |         |         |2,278,127 |2,619,025 |61,043    |5,469,932.70|
