					郑州商品交易所期货每日行情表(2021-09-17)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |4,974.00  |4,956.00  |4,982.00  |4,888.00  |4,930.00  |4,936.00  |-44.00   |-38.00   |13,333    |81,865    |-6,115    |32,906.48   |
TA111 |4,988.00  |4,978.00  |4,988.00  |4,888.00  |4,930.00  |4,940.00  |-58.00   |-48.00   |180,724   |364,665   |-129      |446,378.07  |
TA112 |4,992.00  |4,972.00  |4,998.00  |4,898.00  |4,942.00  |4,948.00  |-50.00   |-44.00   |91,129    |209,392   |9,673     |225,406.87  |
TA201 |4,996.00  |4,980.00  |5,004.00  |4,902.00  |4,954.00  |4,952.00  |-42.00   |-44.00   |1,516,534 |1,337,477 |-86,854   |3,755,316.91|
TA202 |4,972.00  |4,958.00  |4,992.00  |4,900.00  |4,942.00  |4,950.00  |-30.00   |-22.00   |2,843     |34,112    |182       |7,035.97    |
TA203 |4,950.00  |4,952.00  |4,958.00  |4,874.00  |4,910.00  |4,914.00  |-40.00   |-36.00   |3,594     |65,472    |1,140     |8,827.87    |
TA204 |4,968.00  |4,964.00  |4,964.00  |4,886.00  |4,922.00  |4,934.00  |-46.00   |-34.00   |379       |20,646    |208       |934.90      |
TA205 |4,984.00  |4,964.00  |4,986.00  |4,898.00  |4,936.00  |4,944.00  |-48.00   |-40.00   |25,556    |187,254   |-834      |63,160.78   |
TA206 |4,982.00  |4,920.00  |4,964.00  |4,896.00  |4,962.00  |4,942.00  |-20.00   |-40.00   |14        |8,717     |2         |34.59       |
TA207 |4,984.00  |4,938.00  |4,986.00  |4,912.00  |4,948.00  |4,948.00  |-36.00   |-36.00   |46        |27,308    |10        |113.78      |
TA208 |4,996.00  |4,968.00  |4,978.00  |4,944.00  |4,964.00  |4,962.00  |-32.00   |-34.00   |11        |13,095    |4         |27.29       |
TA209 |5,020.00  |4,984.00  |5,020.00  |4,948.00  |4,980.00  |4,988.00  |-40.00   |-32.00   |103       |176       |24        |256.81      |
小计    |          |          |          |          |          |          |         |         |1,834,266 |2,350,179 |-82,689   |4,540,400.32|
总计    |          |          |          |          |          |          |         |         |1,834,266 |2,350,179 |-82,689   |4,540,400.32|
