					郑州商品交易所期货每日行情表(2021-06-23)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |4,798.00  |4,830.00  |4,932.00  |4,824.00  |4,926.00  |4,882.00  |128.00   |84.00    |17,691    |60,605    |-1,665    |43,096.09   |
TA108 |4,822.00  |4,868.00  |4,966.00  |4,856.00  |4,964.00  |4,908.00  |142.00   |86.00    |128,696   |71,444    |4,340     |315,731.69  |
TA109 |4,848.00  |4,892.00  |4,992.00  |4,882.00  |4,984.00  |4,936.00  |136.00   |88.00    |1,956,394 |1,837,564 |81,882    |4,827,019.74|
TA110 |4,900.00  |4,962.00  |5,050.00  |4,954.00  |5,046.00  |4,998.00  |146.00   |98.00    |63,183    |198,222   |-25       |157,889.64  |
TA111 |4,916.00  |4,970.00  |5,046.00  |4,958.00  |5,044.00  |5,002.00  |128.00   |86.00    |6,874     |16,766    |-394      |17,189.72   |
TA112 |4,954.00  |4,992.00  |5,060.00  |4,980.00  |5,056.00  |5,028.00  |102.00   |74.00    |429       |13,298    |-92       |1,078.59    |
TA201 |4,964.00  |5,010.00  |5,080.00  |4,992.00  |5,070.00  |5,036.00  |106.00   |72.00    |247,053   |449,954   |18,868    |622,396.07  |
TA202 |4,988.00  |5,018.00  |5,092.00  |5,012.00  |5,082.00  |5,058.00  |94.00    |70.00    |126       |37,713    |22        |318.61      |
TA203 |5,008.00  |5,048.00  |5,112.00  |5,030.00  |5,106.00  |5,082.00  |98.00    |74.00    |348       |31,494    |10        |884.15      |
TA204 |5,020.00  |5,064.00  |5,110.00  |5,046.00  |5,110.00  |5,090.00  |90.00    |70.00    |17        |7,118     |2         |43.27       |
TA205 |5,024.00  |5,070.00  |5,134.00  |5,046.00  |5,130.00  |5,092.00  |106.00   |68.00    |1,987     |12,411    |265       |5,058.28    |
TA206 |5,042.00  |5,066.00  |5,130.00  |5,066.00  |5,122.00  |5,114.00  |80.00    |72.00    |5         |128       |1         |12.78       |
小计    |          |          |          |          |          |          |         |         |2,422,803 |2,736,717 |103,214   |5,990,718.63|
总计    |          |          |          |          |          |          |         |         |2,422,803 |2,736,717 |103,214   |5,990,718.63|
