					郑州商品交易所期货每日行情表(2021-09-01)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA109 |4,852.00  |4,814.00  |4,830.00  |4,750.00  |4,798.00  |4,790.00  |-54.00   |-62.00   |11,112    |48,945    |-2,381    |26,614.73   |4,920.00      
TA110 |4,942.00  |4,890.00  |4,930.00  |4,834.00  |4,900.00  |4,884.00  |-42.00   |-58.00   |141,696   |198,643   |-34,586   |346,079.51  |
TA111 |4,956.00  |4,910.00  |4,944.00  |4,846.00  |4,912.00  |4,894.00  |-44.00   |-62.00   |115,860   |398,181   |-1,571    |283,455.45  |
TA112 |4,958.00  |4,914.00  |4,954.00  |4,852.00  |4,930.00  |4,908.00  |-28.00   |-50.00   |80,187    |77,490    |35,368    |196,743.30  |
TA201 |4,968.00  |4,924.00  |4,960.00  |4,856.00  |4,932.00  |4,912.00  |-36.00   |-56.00   |1,970,346 |1,568,300 |-51,589   |4,838,651.19|
TA202 |4,932.00  |4,912.00  |4,932.00  |4,840.00  |4,898.00  |4,906.00  |-34.00   |-26.00   |2,992     |28,456    |115       |7,338.86    |
TA203 |4,906.00  |4,906.00  |4,912.00  |4,828.00  |4,888.00  |4,882.00  |-18.00   |-24.00   |1,525     |47,427    |562       |3,722.30    |
TA204 |4,930.00  |4,862.00  |4,918.00  |4,848.00  |4,888.00  |4,882.00  |-42.00   |-48.00   |273       |8,525     |-4        |666.30      |
TA205 |4,928.00  |4,902.00  |4,932.00  |4,840.00  |4,900.00  |4,888.00  |-28.00   |-40.00   |33,098    |166,172   |1,860     |80,874.56   |
TA206 |4,928.00  |4,892.00  |4,920.00  |4,816.00  |4,894.00  |4,868.00  |-34.00   |-60.00   |145       |1,939     |38        |352.95      |
TA207 |4,936.00  |4,900.00  |4,940.00  |4,830.00  |4,912.00  |4,884.00  |-24.00   |-52.00   |133       |1,046     |56        |324.71      |
TA208 |4,960.00  |4,900.00  |4,988.00  |4,900.00  |4,954.00  |4,950.00  |-6.00    |-10.00   |4         |39        |2         |9.90        |
小计    |          |          |          |          |          |          |         |         |2,357,371 |2,545,163 |-52,130   |5,784,833.77|
总计    |          |          |          |          |          |          |         |         |2,357,371 |2,545,163 |-52,130   |5,784,833.77|
