					郑州商品交易所期货每日行情表(2021-09-23)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |4,856.00  |4,872.00  |4,986.00  |4,870.00  |4,974.00  |4,932.00  |118.00   |76.00    |23,207    |64,053    |-10,231   |57,211.22   |
TA111 |4,846.00  |4,866.00  |4,990.00  |4,866.00  |4,974.00  |4,930.00  |128.00   |84.00    |197,439   |370,279   |11,741    |486,674.52  |
TA112 |4,854.00  |4,874.00  |5,002.00  |4,874.00  |4,982.00  |4,936.00  |128.00   |82.00    |151,230   |229,166   |20,663    |373,189.52  |
TA201 |4,866.00  |4,886.00  |5,014.00  |4,886.00  |5,000.00  |4,950.00  |134.00   |84.00    |1,720,804 |1,339,425 |6,470     |4,258,603.40|
TA202 |4,854.00  |4,888.00  |4,994.00  |4,888.00  |4,984.00  |4,944.00  |130.00   |90.00    |2,333     |34,016    |-207      |5,767.26    |
TA203 |4,846.00  |4,866.00  |4,966.00  |4,866.00  |4,954.00  |4,914.00  |108.00   |68.00    |2,201     |65,573    |-126      |5,408.15    |
TA204 |4,862.00  |4,884.00  |4,978.00  |4,884.00  |4,964.00  |4,920.00  |102.00   |58.00    |334       |20,712    |50        |821.50      |
TA205 |4,874.00  |4,892.00  |4,994.00  |4,892.00  |4,982.00  |4,942.00  |108.00   |68.00    |46,033    |194,644   |5,251     |113,753.87  |
TA206 |4,856.00  |4,884.00  |4,968.00  |4,884.00  |4,968.00  |4,964.00  |112.00   |108.00   |456       |8,313     |-418      |1,131.69    |
TA207 |4,878.00  |4,920.00  |5,000.00  |4,918.00  |4,978.00  |4,960.00  |100.00   |82.00    |91        |27,338    |-11       |225.64      |
TA208 |4,890.00  |4,948.00  |5,002.00  |4,932.00  |5,002.00  |4,964.00  |112.00   |74.00    |15        |13,109    |6         |37.23       |
TA209 |4,920.00  |4,960.00  |5,050.00  |4,938.00  |5,022.00  |4,994.00  |102.00   |74.00    |143       |287       |49        |357.06      |
小计    |          |          |          |          |          |          |         |         |2,144,286 |2,366,915 |33,237    |5,303,181.07|
总计    |          |          |          |          |          |          |         |         |2,144,286 |2,366,915 |33,237    |5,303,181.07|
