					郑州商品交易所期货每日行情表(2021-08-18)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA109 |5,184.00  |5,188.00  |5,196.00  |5,080.00  |5,082.00  |5,130.00  |-102.00  |-54.00   |152,046   |197,928   |-26,484   |389,934.32  |
TA110 |5,204.00  |5,208.00  |5,212.00  |5,098.00  |5,116.00  |5,148.00  |-88.00   |-56.00   |100,290   |248,164   |-7,914    |258,079.59  |
TA111 |5,200.00  |5,182.00  |5,206.00  |5,090.00  |5,106.00  |5,140.00  |-94.00   |-60.00   |68,599    |321,746   |-1,268    |176,262.29  |
TA112 |5,198.00  |5,186.00  |5,196.00  |5,084.00  |5,096.00  |5,142.00  |-102.00  |-56.00   |10,688    |10,781    |659       |27,475.69   |
TA201 |5,180.00  |5,174.00  |5,196.00  |5,080.00  |5,098.00  |5,130.00  |-82.00   |-50.00   |1,872,854 |1,625,376 |86,049    |4,803,000.36|
TA202 |5,132.00  |5,126.00  |5,134.00  |5,042.00  |5,058.00  |5,086.00  |-74.00   |-46.00   |27        |30,439    |-4        |68.65       |
TA203 |5,106.00  |5,084.00  |5,104.00  |4,996.00  |5,012.00  |5,042.00  |-94.00   |-64.00   |3,349     |50,966    |1,776     |8,442.14    |
TA204 |5,084.00  |5,100.00  |5,108.00  |5,018.00  |5,036.00  |5,068.00  |-48.00   |-16.00   |142       |8,427     |95        |359.81      |
TA205 |5,094.00  |5,092.00  |5,108.00  |5,012.00  |5,028.00  |5,054.00  |-66.00   |-40.00   |41,041    |160,284   |9,969     |103,687.29  |
TA206 |5,084.00  |5,086.00  |5,098.00  |5,016.00  |5,030.00  |5,048.00  |-54.00   |-36.00   |40        |1,574     |0         |100.97      |
TA207 |5,058.00  |5,096.00  |5,096.00  |5,000.00  |5,016.00  |5,022.00  |-42.00   |-36.00   |20        |807       |11        |50.22       |
TA208 |5,110.00  |0.00      |0.00      |0.00      |0.00      |5,040.00  |-70.00   |-70.00   |0         |0         |0         |0.00        |
小计    |          |          |          |          |          |          |         |         |2,249,096 |2,656,492 |62,889    |5,767,461.33|
总计    |          |          |          |          |          |          |         |         |2,249,096 |2,656,492 |62,889    |5,767,461.33|
