					郑州商品交易所期货每日行情表(2021-04-20)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,598.00  |4,646.00  |4,658.00  |4,610.00  |4,628.00  |4,636.00  |30.00    |38.00    |72,942    |350,599   |-32,560   |169,070.96  |
TA106 |4,622.00  |4,662.00  |4,690.00  |4,642.00  |4,660.00  |4,666.00  |38.00    |44.00    |148,081   |52,882    |-1,588    |345,484.13  |
TA107 |4,652.00  |4,692.00  |4,722.00  |4,674.00  |4,692.00  |4,700.00  |40.00    |48.00    |64,051    |119,730   |-607      |150,509.93  |
TA108 |4,680.00  |4,698.00  |4,748.00  |4,698.00  |4,724.00  |4,724.00  |44.00    |44.00    |5,466     |5,230     |-1,555    |12,908.69   |
TA109 |4,704.00  |4,744.00  |4,774.00  |4,724.00  |4,740.00  |4,750.00  |36.00    |46.00    |1,102,895 |1,892,807 |11,482    |2,619,022.91|
TA110 |4,784.00  |4,834.00  |4,848.00  |4,806.00  |4,828.00  |4,820.00  |44.00    |36.00    |448       |6,881     |-51       |1,079.78    |
TA111 |4,800.00  |4,836.00  |4,848.00  |4,808.00  |4,834.00  |4,824.00  |34.00    |24.00    |117       |12,773    |-70       |282.20      |
TA112 |4,794.00  |4,850.00  |4,850.00  |4,824.00  |4,848.00  |4,836.00  |54.00    |42.00    |18        |7,169     |-4        |43.53       |
TA201 |4,818.00  |4,846.00  |4,876.00  |4,828.00  |4,848.00  |4,852.00  |30.00    |34.00    |62,594    |289,251   |4,174     |151,855.22  |
TA202 |4,840.00  |4,862.00  |4,896.00  |4,862.00  |4,884.00  |4,878.00  |44.00    |38.00    |63        |21,995    |-18       |153.64      |
TA203 |4,860.00  |4,878.00  |4,914.00  |4,870.00  |4,900.00  |4,896.00  |40.00    |36.00    |23        |13,337    |-2        |56.31       |
TA204 |4,858.00  |0.00      |0.00      |0.00      |0.00      |4,858.00  |0.00     |0.00     |0         |0         |0         |0.00        |
小计    |          |          |          |          |          |          |         |         |1,456,698 |2,772,654 |-20,799   |3,450,467.30|
总计    |          |          |          |          |          |          |         |         |1,456,698 |2,772,654 |-20,799   |3,450,467.30|
