					郑州商品交易所期货每日行情表(2022-01-12)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA201 |5,152.00  |5,208.00  |5,222.00  |5,098.00  |5,182.00  |5,178.00  |30.00    |26.00    |2,599     |22,318    |-1,969    |6,696.71    |5,042.00      
TA202 |5,152.00  |5,200.00  |5,242.00  |5,094.00  |5,178.00  |5,190.00  |26.00    |38.00    |13,511    |74,497    |-5,763    |35,053.53   |
TA203 |5,178.00  |5,228.00  |5,262.00  |5,108.00  |5,200.00  |5,190.00  |22.00    |12.00    |201,935   |408,638   |-8,189    |524,019.88  |
TA204 |5,194.00  |5,236.00  |5,280.00  |5,128.00  |5,218.00  |5,210.00  |24.00    |16.00    |143,519   |216,419   |28,171    |373,811.54  |
TA205 |5,212.00  |5,258.00  |5,298.00  |5,144.00  |5,236.00  |5,226.00  |24.00    |14.00    |1,829,819 |1,198,142 |14,080    |4,780,242.11|
TA206 |5,220.00  |5,266.00  |5,302.00  |5,156.00  |5,248.00  |5,226.00  |28.00    |6.00     |11,885    |30,976    |3,931     |31,053.77   |
TA207 |5,226.00  |5,270.00  |5,318.00  |5,178.00  |5,260.00  |5,276.00  |34.00    |50.00    |3,673     |22,739    |-1,224    |9,689.38    |
TA208 |5,232.00  |5,276.00  |5,302.00  |5,196.00  |5,280.00  |5,290.00  |48.00    |58.00    |1,064     |13,491    |1,009     |2,813.49    |
TA209 |5,244.00  |5,286.00  |5,340.00  |5,196.00  |5,280.00  |5,280.00  |36.00    |36.00    |39,531    |81,401    |7,100     |104,352.16  |
TA210 |5,302.00  |5,314.00  |5,360.00  |5,248.00  |5,328.00  |5,318.00  |26.00    |16.00    |35        |91        |13        |93.05       |
TA211 |5,298.00  |5,302.00  |5,390.00  |5,270.00  |5,350.00  |5,320.00  |52.00    |22.00    |68        |883       |3         |180.86      |
TA212 |5,336.00  |5,280.00  |5,376.00  |5,280.00  |5,348.00  |5,316.00  |12.00    |-20.00   |22        |17        |-4        |58.47       |
小计    |          |          |          |          |          |          |         |         |2,247,661 |2,069,612 |37,158    |5,868,064.94|
总计    |          |          |          |          |          |          |         |         |2,247,661 |2,069,612 |37,158    |5,868,064.94|
