					郑州商品交易所期货每日行情表(2021-12-22)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA201 |4,558.00  |4,630.00  |4,750.00  |4,616.00  |4,710.00  |4,700.00  |152.00   |142.00   |115,252   |146,862   |-34,216   |270,823.50  |
TA202 |4,554.00  |4,610.00  |4,752.00  |4,610.00  |4,714.00  |4,700.00  |160.00   |146.00   |77,047    |239,960   |580       |181,043.58  |
TA203 |4,562.00  |4,632.00  |4,772.00  |4,628.00  |4,736.00  |4,722.00  |174.00   |160.00   |158,961   |424,072   |14,897    |375,281.75  |
TA204 |4,594.00  |4,656.00  |4,792.00  |4,656.00  |4,760.00  |4,752.00  |166.00   |158.00   |14,573    |31,527    |489       |34,624.43   |
TA205 |4,606.00  |4,672.00  |4,816.00  |4,670.00  |4,784.00  |4,764.00  |178.00   |158.00   |1,526,626 |1,076,890 |27,289    |3,636,484.64|
TA206 |4,628.00  |4,700.00  |4,806.00  |4,700.00  |4,780.00  |4,776.00  |152.00   |148.00   |94        |2,593     |-37       |224.49      |
TA207 |4,624.00  |4,718.00  |4,838.00  |4,714.00  |4,806.00  |4,804.00  |182.00   |180.00   |2,367     |26,004    |116       |5,685.97    |
TA208 |4,670.00  |4,734.00  |4,834.00  |4,730.00  |4,818.00  |4,796.00  |148.00   |126.00   |82        |15,968    |-19       |196.60      |
TA209 |4,664.00  |4,728.00  |4,852.00  |4,726.00  |4,830.00  |4,806.00  |166.00   |142.00   |17,750    |51,652    |-924      |42,646.85   |
TA210 |4,738.00  |4,828.00  |4,898.00  |4,824.00  |4,894.00  |4,858.00  |156.00   |120.00   |21        |79        |-2        |51.01       |
TA211 |4,782.00  |4,844.00  |4,920.00  |4,840.00  |4,910.00  |4,874.00  |128.00   |92.00    |15        |931       |0         |36.55       |
TA212 |4,794.00  |4,852.00  |4,870.00  |4,852.00  |4,870.00  |4,862.00  |76.00    |68.00    |2         |1         |0         |4.86        |
小计    |          |          |          |          |          |          |         |         |1,912,790 |2,016,539 |8,173     |4,547,104.23|
总计    |          |          |          |          |          |          |         |         |1,912,790 |2,016,539 |8,173     |4,547,104.23|
