					郑州商品交易所期货每日行情表(2021-12-15)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA201 |4,624.00  |4,624.00  |4,634.00  |4,550.00  |4,598.00  |4,594.00  |-26.00   |-30.00   |183,300   |249,636   |-27,646   |420,924.07  |
TA202 |4,620.00  |4,620.00  |4,626.00  |4,546.00  |4,600.00  |4,592.00  |-20.00   |-28.00   |52,760    |244,752   |-4,538    |121,102.57  |
TA203 |4,644.00  |4,632.00  |4,644.00  |4,560.00  |4,612.00  |4,608.00  |-32.00   |-36.00   |98,542    |398,111   |696       |227,015.05  |
TA204 |4,656.00  |4,656.00  |4,664.00  |4,586.00  |4,644.00  |4,636.00  |-12.00   |-20.00   |8,488     |30,078    |1,686     |19,670.90   |
TA205 |4,684.00  |4,682.00  |4,690.00  |4,606.00  |4,660.00  |4,654.00  |-24.00   |-30.00   |1,067,475 |1,009,580 |18,750    |2,483,410.25|
TA206 |4,698.00  |4,676.00  |4,698.00  |4,632.00  |4,678.00  |4,676.00  |-20.00   |-22.00   |2,043     |2,645     |1,991     |4,776.40    |
TA207 |4,694.00  |4,684.00  |4,720.00  |4,650.00  |4,696.00  |4,684.00  |2.00     |-10.00   |2,124     |25,857    |2,002     |4,974.65    |
TA208 |4,706.00  |4,716.00  |4,732.00  |4,670.00  |4,698.00  |4,718.00  |-8.00    |12.00    |2,320     |16,005    |2,300     |5,471.96    |
TA209 |4,742.00  |4,746.00  |4,750.00  |4,670.00  |4,720.00  |4,716.00  |-22.00   |-26.00   |14,455    |46,405    |2,815     |34,083.55   |
TA210 |4,798.00  |4,786.00  |4,794.00  |4,740.00  |4,794.00  |4,778.00  |-4.00    |-20.00   |21        |78        |4         |50.16       |
TA211 |4,812.00  |4,800.00  |4,800.00  |4,764.00  |4,764.00  |4,782.00  |-48.00   |-30.00   |4         |923       |2         |9.56        |
TA212 |4,812.00  |0.00      |0.00      |0.00      |0.00      |4,812.00  |0.00     |0.00     |0         |0         |0         |0.00        |
小计    |          |          |          |          |          |          |         |         |1,431,532 |2,024,070 |-1,938    |3,321,489.11|
总计    |          |          |          |          |          |          |         |         |1,431,532 |2,024,070 |-1,938    |3,321,489.11|
