					郑州商品交易所期货每日行情表(2021-04-14)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA104 |4,124.00  |3,952.00  |4,332.00  |3,952.00  |4,332.00  |3,954.00  |208.00   |-170.00  |701       |5,115     |-699      |1,385.37    |4,314.00      
TA105 |4,372.00  |4,398.00  |4,482.00  |4,394.00  |4,470.00  |4,436.00  |98.00    |64.00    |204,213   |526,766   |-56,276   |452,813.57  |
TA106 |4,404.00  |4,430.00  |4,512.00  |4,426.00  |4,502.00  |4,460.00  |98.00    |56.00    |118,654   |48,989    |-2,906    |264,622.42  |
TA107 |4,436.00  |4,456.00  |4,542.00  |4,456.00  |4,534.00  |4,490.00  |98.00    |54.00    |89,301    |104,960   |6,314     |200,498.82  |
TA108 |4,454.00  |4,490.00  |4,568.00  |4,482.00  |4,558.00  |4,524.00  |104.00   |70.00    |12,231    |6,075     |544       |27,664.24   |
TA109 |4,486.00  |4,512.00  |4,596.00  |4,504.00  |4,586.00  |4,546.00  |100.00   |60.00    |1,432,251 |1,720,009 |-35,438   |3,254,917.50|
TA110 |4,606.00  |4,626.00  |4,694.00  |4,622.00  |4,686.00  |4,650.00  |80.00    |44.00    |132       |6,994     |8         |306.82      |
TA111 |4,594.00  |4,646.00  |4,694.00  |4,626.00  |4,684.00  |4,658.00  |90.00    |64.00    |67        |14,933    |-40       |156.01      |
TA112 |4,610.00  |4,604.00  |4,706.00  |4,604.00  |4,706.00  |4,606.00  |96.00    |-4.00    |2,018     |9,086     |1,998     |4,646.12    |
TA201 |4,620.00  |4,646.00  |4,724.00  |4,634.00  |4,716.00  |4,674.00  |96.00    |54.00    |25,188    |191,760   |8,701     |58,858.40   |
TA202 |4,636.00  |4,638.00  |4,746.00  |4,638.00  |4,746.00  |4,640.00  |110.00   |4.00     |2,046     |19,486    |1,986     |4,745.96    |
TA203 |4,674.00  |4,662.00  |4,772.00  |4,662.00  |4,772.00  |4,698.00  |98.00    |24.00    |5,047     |9,730     |5,020     |11,852.90   |
小计    |          |          |          |          |          |          |         |         |1,891,849 |2,663,903 |-70,788   |4,282,468.13|
总计    |          |          |          |          |          |          |         |         |1,891,849 |2,663,903 |-70,788   |4,282,468.13|
