					郑州商品交易所期货每日行情表(2021-10-28)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA111 |5,300.00  |5,236.00  |5,236.00  |4,992.00  |5,144.00  |5,154.00  |-156.00  |-146.00  |11,133    |49,034    |-4,266    |28,687.28   |
TA112 |5,346.00  |5,222.00  |5,268.00  |5,024.00  |5,176.00  |5,150.00  |-170.00  |-196.00  |306,914   |239,008   |-1,927    |790,210.99  |
TA201 |5,372.00  |5,270.00  |5,296.00  |5,048.00  |5,204.00  |5,176.00  |-168.00  |-196.00  |3,465,481 |1,182,114 |-141,563  |8,968,086.09|
TA202 |5,366.00  |5,276.00  |5,294.00  |5,044.00  |5,206.00  |5,184.00  |-160.00  |-182.00  |125,897   |363,486   |17,931    |326,320.50  |
TA203 |5,366.00  |5,278.00  |5,304.00  |5,054.00  |5,216.00  |5,190.00  |-150.00  |-176.00  |25,488    |89,997    |-436      |66,124.23   |
TA204 |5,372.00  |5,286.00  |5,300.00  |5,080.00  |5,232.00  |5,198.00  |-140.00  |-174.00  |153       |20,604    |-1        |397.64      |
TA205 |5,412.00  |5,300.00  |5,340.00  |5,086.00  |5,246.00  |5,228.00  |-166.00  |-184.00  |242,589   |216,122   |-9,092    |634,054.16  |
TA206 |5,388.00  |5,278.00  |5,310.00  |5,086.00  |5,254.00  |5,198.00  |-134.00  |-190.00  |88        |1,337     |1         |228.68      |
TA207 |5,344.00  |5,298.00  |5,336.00  |5,102.00  |5,232.00  |5,226.00  |-112.00  |-118.00  |182       |20,383    |37        |475.54      |
TA208 |5,386.00  |5,294.00  |5,294.00  |5,114.00  |5,248.00  |5,216.00  |-138.00  |-170.00  |50        |4,863     |-10       |130.41      |
TA209 |5,402.00  |5,340.00  |5,360.00  |5,116.00  |5,268.00  |5,240.00  |-134.00  |-162.00  |8,823     |6,143     |488       |23,109.72   |
TA210 |5,472.00  |5,368.00  |5,368.00  |5,218.00  |5,314.00  |5,288.00  |-158.00  |-184.00  |5         |8         |1         |13.22       |
小计    |          |          |          |          |          |          |         |         |4,186,803 |2,193,099 |-138,837  |10,837,838.45|
总计    |          |          |          |          |          |          |         |         |4,186,803 |2,193,099 |-138,837  |10,837,838.45|
