					郑州商品交易所期货每日行情表(2021-10-19)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |5,490.00  |5,490.00  |5,502.00  |5,398.00  |5,478.00  |5,472.00  |-12.00   |-18.00   |2,558     |35,965    |-1,712    |6,997.53    |5,334.00      
TA111 |5,500.00  |5,528.00  |5,560.00  |5,390.00  |5,492.00  |5,506.00  |-8.00    |6.00     |20,352    |90,232    |-8,489    |56,024.00   |
TA112 |5,520.00  |5,568.00  |5,596.00  |5,412.00  |5,522.00  |5,514.00  |2.00     |-6.00    |201,787   |253,331   |-630      |556,289.52  |
TA201 |5,540.00  |5,582.00  |5,614.00  |5,432.00  |5,544.00  |5,530.00  |4.00     |-10.00   |1,854,012 |1,322,885 |-16,166   |5,125,354.60|
TA202 |5,522.00  |5,570.00  |5,604.00  |5,430.00  |5,544.00  |5,532.00  |22.00    |10.00    |69,705    |267,319   |20,028    |192,814.30  |
TA203 |5,518.00  |5,542.00  |5,576.00  |5,396.00  |5,530.00  |5,506.00  |12.00    |-12.00   |15,019    |83,486    |123       |41,338.43   |
TA204 |5,540.00  |5,574.00  |5,576.00  |5,452.00  |5,542.00  |5,540.00  |2.00     |0.00     |243       |20,475    |-48       |673.03      |
TA205 |5,552.00  |5,574.00  |5,604.00  |5,450.00  |5,556.00  |5,534.00  |4.00     |-18.00   |167,096   |206,490   |7,841     |462,327.90  |
TA206 |5,544.00  |5,604.00  |5,604.00  |5,462.00  |5,554.00  |5,534.00  |10.00    |-10.00   |128       |2,809     |8         |354.14      |
TA207 |5,564.00  |5,550.00  |5,602.00  |5,476.00  |5,570.00  |5,556.00  |6.00     |-8.00    |160       |20,151    |3         |444.43      |
TA208 |5,578.00  |5,594.00  |5,608.00  |5,494.00  |5,606.00  |5,564.00  |28.00    |-14.00   |17        |4,846     |5         |47.29       |
TA209 |5,558.00  |5,600.00  |5,616.00  |5,490.00  |5,584.00  |5,554.00  |26.00    |-4.00    |1,331     |3,689     |208       |3,696.46    |
小计    |          |          |          |          |          |          |         |         |2,332,408 |2,311,678 |1,171     |6,446,361.61|
总计    |          |          |          |          |          |          |         |         |2,332,408 |2,311,678 |1,171     |6,446,361.61|
