					郑州商品交易所期货每日行情表(2021-10-12)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |5,432.00  |5,550.00  |5,550.00  |5,344.00  |5,392.00  |5,470.00  |-40.00   |38.00    |3,005     |45,227    |-1,497    |8,218.34    |5,152.00      
TA111 |5,502.00  |5,540.00  |5,572.00  |5,344.00  |5,400.00  |5,482.00  |-102.00  |-20.00   |170,758   |172,357   |-45,119   |463,155.30  |
TA112 |5,542.00  |5,552.00  |5,594.00  |5,360.00  |5,410.00  |5,484.00  |-132.00  |-58.00   |208,381   |252,710   |3,586     |571,241.43  |
TA201 |5,570.00  |5,592.00  |5,616.00  |5,382.00  |5,444.00  |5,502.00  |-126.00  |-68.00   |2,362,857 |1,354,016 |-67,312   |6,500,098.98|
TA202 |5,508.00  |5,568.00  |5,572.00  |5,364.00  |5,426.00  |5,492.00  |-82.00   |-16.00   |44,394    |124,685   |22,721    |121,900.05  |
TA203 |5,512.00  |5,546.00  |5,546.00  |5,354.00  |5,410.00  |5,450.00  |-102.00  |-62.00   |21,140    |80,048    |2,867     |57,610.18   |
TA204 |5,518.00  |5,508.00  |5,526.00  |5,366.00  |5,428.00  |5,434.00  |-90.00   |-84.00   |139       |20,476    |62        |377.63      |
TA205 |5,540.00  |5,548.00  |5,562.00  |5,382.00  |5,440.00  |5,488.00  |-100.00  |-52.00   |111,353   |186,547   |-8,735    |305,464.90  |
TA206 |5,544.00  |5,526.00  |5,530.00  |5,382.00  |5,440.00  |5,450.00  |-104.00  |-94.00   |72        |2,394     |25        |196.20      |
TA207 |5,560.00  |5,544.00  |5,560.00  |5,404.00  |5,462.00  |5,494.00  |-98.00   |-66.00   |384       |21,452    |148       |1,054.79    |
TA208 |5,562.00  |5,568.00  |5,568.00  |5,432.00  |5,490.00  |5,474.00  |-72.00   |-88.00   |36        |7,830     |11        |98.54       |
TA209 |5,568.00  |5,590.00  |5,592.00  |5,436.00  |5,478.00  |5,516.00  |-90.00   |-52.00   |1,609     |2,984     |364       |4,436.44    |
小计    |          |          |          |          |          |          |         |         |2,924,128 |2,270,726 |-92,879   |8,033,852.76|
总计    |          |          |          |          |          |          |         |         |2,924,128 |2,270,726 |-92,879   |8,033,852.76|
