					郑州商品交易所期货每日行情表(2021-04-27)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,582.00  |4,516.00  |4,702.00  |4,494.00  |4,688.00  |4,606.00  |106.00   |24.00    |77,278    |188,996   |-31,164   |177,750.21  |
TA106 |4,614.00  |4,550.00  |4,734.00  |4,526.00  |4,724.00  |4,618.00  |110.00   |4.00     |171,484   |57,471    |7,217     |395,941.85  |
TA107 |4,644.00  |4,590.00  |4,760.00  |4,556.00  |4,748.00  |4,672.00  |104.00   |28.00    |142,889   |164,892   |24,837    |333,793.24  |
TA108 |4,654.00  |4,602.00  |4,778.00  |4,582.00  |4,768.00  |4,680.00  |114.00   |26.00    |10,804    |8,580     |4,799     |25,275.67   |
TA109 |4,682.00  |4,620.00  |4,782.00  |4,588.00  |4,768.00  |4,684.00  |86.00    |2.00     |1,970,307 |2,010,247 |59,004    |4,614,445.80|
TA110 |4,776.00  |4,704.00  |4,826.00  |4,672.00  |4,810.00  |4,750.00  |34.00    |-26.00   |124       |7,589     |-13       |294.47      |
TA111 |4,766.00  |4,704.00  |4,828.00  |4,670.00  |4,808.00  |4,768.00  |42.00    |2.00     |127       |10,954    |0         |302.71      |
TA112 |4,730.00  |4,674.00  |4,838.00  |4,674.00  |4,830.00  |4,676.00  |100.00   |-54.00   |2,054     |9,663     |1,985     |4,802.22    |
TA201 |4,782.00  |4,720.00  |4,848.00  |4,692.00  |4,834.00  |4,788.00  |52.00    |6.00     |189,638   |320,069   |17,552    |453,926.37  |
TA202 |4,820.00  |4,728.00  |4,866.00  |4,720.00  |4,858.00  |4,742.00  |38.00    |-78.00   |3,633     |24,486    |2,478     |8,613.59    |
TA203 |4,858.00  |4,770.00  |4,888.00  |4,750.00  |4,882.00  |4,786.00  |24.00    |-72.00   |2,950     |15,556    |1,829     |7,057.28    |
TA204 |4,842.00  |4,882.00  |4,908.00  |4,882.00  |4,908.00  |4,896.00  |66.00    |54.00    |2         |16        |1         |4.90        |
小计    |          |          |          |          |          |          |         |         |2,571,290 |2,818,519 |88,525    |6,022,208.29|
总计    |          |          |          |          |          |          |         |         |2,571,290 |2,818,519 |88,525    |6,022,208.29|
