					郑州商品交易所期货每日行情表(2021-09-10)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA109 |4,666.00  |4,640.00  |4,706.00  |4,634.00  |4,648.00  |4,682.00  |-18.00   |16.00    |4,041     |36,283    |-2,449    |9,459.19    |4,768.00      
TA110 |4,748.00  |4,734.00  |4,792.00  |4,706.00  |4,738.00  |4,754.00  |-10.00   |6.00     |21,353    |143,992   |-4,179    |50,751.48   |
TA111 |4,770.00  |4,744.00  |4,806.00  |4,716.00  |4,754.00  |4,772.00  |-16.00   |2.00     |155,305   |389,911   |-8,673    |370,525.58  |
TA112 |4,780.00  |4,750.00  |4,812.00  |4,728.00  |4,760.00  |4,772.00  |-20.00   |-8.00    |75,156    |177,806   |-4,206    |179,267.60  |
TA201 |4,792.00  |4,774.00  |4,822.00  |4,736.00  |4,768.00  |4,788.00  |-24.00   |-4.00    |1,590,942 |1,561,844 |-45,025   |3,808,058.37|
TA202 |4,784.00  |4,766.00  |4,816.00  |4,738.00  |4,764.00  |4,786.00  |-20.00   |2.00     |1,374     |28,449    |116       |3,287.03    |
TA203 |4,786.00  |4,766.00  |4,810.00  |4,738.00  |4,772.00  |4,784.00  |-14.00   |-2.00    |398       |53,610    |10        |951.88      |
TA204 |4,800.00  |4,766.00  |4,814.00  |4,754.00  |4,782.00  |4,768.00  |-18.00   |-32.00   |1,075     |18,317    |992       |2,562.65    |
TA205 |4,810.00  |4,794.00  |4,838.00  |4,760.00  |4,792.00  |4,810.00  |-18.00   |0.00     |36,599    |190,410   |2,467     |88,002.85   |
TA206 |4,800.00  |4,772.00  |4,816.00  |4,770.00  |4,794.00  |4,796.00  |-6.00    |-4.00    |19        |9,526     |5         |45.56       |
TA207 |4,804.00  |4,780.00  |4,826.00  |4,774.00  |4,802.00  |4,782.00  |-2.00    |-22.00   |1,042     |24,785    |1,000     |2,490.71    |
TA208 |4,822.00  |4,826.00  |4,842.00  |4,814.00  |4,832.00  |4,826.00  |10.00    |4.00     |9         |10,087    |1         |21.71       |
小计    |          |          |          |          |          |          |         |         |1,887,313 |2,645,020 |-59,941   |4,515,424.61|
总计    |          |          |          |          |          |          |         |         |1,887,313 |2,645,020 |-59,941   |4,515,424.61|
