					郑州商品交易所期货每日行情表(2021-07-14)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |5,128.00  |5,156.00  |5,212.00  |5,136.00  |5,192.00  |5,174.00  |64.00    |46.00    |203       |0         |-25,514   |525.08      |5,142.00      
TA108 |5,106.00  |5,142.00  |5,204.00  |5,108.00  |5,188.00  |5,152.00  |82.00    |46.00    |4,889     |11,167    |205       |12,592.60   |
TA109 |5,120.00  |5,160.00  |5,228.00  |5,122.00  |5,204.00  |5,180.00  |84.00    |60.00    |1,605,897 |1,345,723 |1,995     |4,158,339.78|
TA110 |5,136.00  |5,166.00  |5,224.00  |5,142.00  |5,206.00  |5,182.00  |70.00    |46.00    |38,205    |208,822   |748       |98,994.35   |
TA111 |5,136.00  |5,156.00  |5,210.00  |5,126.00  |5,200.00  |5,168.00  |64.00    |32.00    |43,720    |138,686   |6,665     |112,961.89  |
TA112 |5,130.00  |5,160.00  |5,206.00  |5,132.00  |5,200.00  |5,170.00  |70.00    |40.00    |1,897     |10,150    |20        |4,903.45    |
TA201 |5,130.00  |5,146.00  |5,204.00  |5,116.00  |5,190.00  |5,166.00  |60.00    |36.00    |197,210   |689,341   |5,177     |510,411.24  |
TA202 |5,130.00  |5,088.00  |5,178.00  |5,088.00  |5,172.00  |5,146.00  |42.00    |16.00    |262       |32,403    |-17       |674.02      |
TA203 |5,126.00  |5,130.00  |5,178.00  |5,126.00  |5,160.00  |5,152.00  |34.00    |26.00    |173       |30,696    |45        |445.54      |
TA204 |5,138.00  |5,124.00  |5,158.00  |5,120.00  |5,150.00  |5,138.00  |12.00    |0.00     |21        |7,131     |-1        |53.94       |
TA205 |5,136.00  |5,130.00  |5,158.00  |5,092.00  |5,148.00  |5,134.00  |12.00    |-2.00    |18,876    |48,751    |5,233     |48,456.97   |
TA206 |5,160.00  |5,138.00  |5,164.00  |5,118.00  |5,156.00  |5,140.00  |-4.00    |-20.00   |53        |1,028     |10        |136.22      |
小计    |          |          |          |          |          |          |         |         |1,911,406 |2,523,898 |-5,434    |4,948,495.08|
总计    |          |          |          |          |          |          |         |         |1,911,406 |2,523,898 |-5,434    |4,948,495.08|
