					郑州商品交易所期货每日行情表(2021-09-24)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |4,932.00  |4,978.00  |5,146.00  |4,962.00  |5,134.00  |5,036.00  |202.00   |104.00   |8,466     |57,603    |-6,450    |21,317.55   |
TA111 |4,930.00  |4,970.00  |5,160.00  |4,962.00  |5,134.00  |5,066.00  |204.00   |136.00   |254,350   |361,413   |-8,866    |644,113.60  |
TA112 |4,936.00  |4,978.00  |5,168.00  |4,972.00  |5,142.00  |5,078.00  |206.00   |142.00   |189,274   |240,996   |11,830    |480,589.96  |
TA201 |4,950.00  |4,990.00  |5,180.00  |4,982.00  |5,158.00  |5,090.00  |208.00   |140.00   |2,480,591 |1,406,316 |66,891    |6,311,328.19|
TA202 |4,944.00  |4,984.00  |5,168.00  |4,970.00  |5,146.00  |5,094.00  |202.00   |150.00   |5,797     |34,001    |-15       |14,763.20   |
TA203 |4,914.00  |4,954.00  |5,124.00  |4,950.00  |5,120.00  |5,076.00  |206.00   |162.00   |5,021     |65,514    |-59       |12,739.58   |
TA204 |4,920.00  |4,970.00  |5,134.00  |4,962.00  |5,116.00  |5,062.00  |196.00   |142.00   |535       |20,705    |-7        |1,353.78    |
TA205 |4,942.00  |4,982.00  |5,148.00  |4,980.00  |5,130.00  |5,084.00  |188.00   |142.00   |115,613   |205,734   |11,090    |293,869.09  |
TA206 |4,964.00  |4,988.00  |5,128.00  |4,986.00  |5,116.00  |5,064.00  |152.00   |100.00   |134       |8,309     |-4        |339.23      |
TA207 |4,960.00  |4,988.00  |5,142.00  |4,984.00  |5,128.00  |5,082.00  |168.00   |122.00   |279       |27,287    |-51       |708.88      |
TA208 |4,964.00  |5,034.00  |5,154.00  |5,034.00  |5,142.00  |5,124.00  |178.00   |160.00   |21        |13,099    |-10       |53.80       |
TA209 |4,994.00  |5,022.00  |5,170.00  |5,022.00  |5,152.00  |5,136.00  |158.00   |142.00   |945       |913       |626       |2,426.56    |
小计    |          |          |          |          |          |          |         |         |3,061,026 |2,441,890 |74,975    |7,783,603.41|
总计    |          |          |          |          |          |          |         |         |3,061,026 |2,441,890 |74,975    |7,783,603.41|
