					郑州商品交易所期货每日行情表(2021-08-06)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA108 |5,328.00  |5,146.00  |5,418.00  |5,146.00  |5,396.00  |5,306.00  |68.00    |-22.00   |3,020     |7,130     |527       |8,011.52    |5,406.00      
TA109 |5,314.00  |5,188.00  |5,446.00  |5,158.00  |5,416.00  |5,290.00  |102.00   |-24.00   |1,037,320 |495,303   |-97,200   |2,743,547.38|
TA110 |5,338.00  |5,224.00  |5,486.00  |5,204.00  |5,460.00  |5,356.00  |122.00   |18.00    |197,762   |251,304   |4,014     |529,462.11  |
TA111 |5,350.00  |5,248.00  |5,464.00  |5,180.00  |5,456.00  |5,336.00  |106.00   |-14.00   |102,770   |255,288   |20,379    |274,138.68  |
TA112 |5,298.00  |5,230.00  |5,426.00  |5,172.00  |5,422.00  |5,306.00  |124.00   |8.00     |10,758    |9,641     |-136      |28,536.80   |
TA201 |5,290.00  |5,220.00  |5,412.00  |5,186.00  |5,404.00  |5,306.00  |114.00   |16.00    |2,056,990 |1,423,902 |128,692   |5,456,332.68|
TA202 |5,182.00  |5,156.00  |5,356.00  |5,156.00  |5,356.00  |5,266.00  |174.00   |84.00    |96        |30,474    |23        |252.76      |
TA203 |5,174.00  |5,132.00  |5,300.00  |5,116.00  |5,298.00  |5,186.00  |124.00   |12.00    |3,419     |47,473    |-7        |8,863.10    |
TA204 |5,168.00  |5,128.00  |5,284.00  |5,120.00  |5,284.00  |5,194.00  |116.00   |26.00    |60        |8,229     |-11       |155.80      |
TA205 |5,180.00  |5,124.00  |5,292.00  |5,120.00  |5,288.00  |5,204.00  |108.00   |24.00    |37,233    |128,113   |8,068     |96,870.77   |
TA206 |5,172.00  |5,116.00  |5,276.00  |5,096.00  |5,274.00  |5,260.00  |102.00   |88.00    |877       |1,455     |783       |2,306.41    |
TA207 |5,118.00  |5,096.00  |5,276.00  |5,096.00  |5,276.00  |5,252.00  |158.00   |134.00   |561       |592       |508       |1,473.28    |
小计    |          |          |          |          |          |          |         |         |3,450,866 |2,658,904 |65,640    |9,149,951.30|
总计    |          |          |          |          |          |          |         |         |3,450,866 |2,658,904 |65,640    |9,149,951.30|
