					郑州商品交易所期货每日行情表(2021-08-12)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA108 |5,292.00  |5,302.00  |5,360.00  |5,258.00  |5,258.00  |5,312.00  |-34.00   |20.00    |777       |7,627     |84        |2,063.26    |5,358.00      
TA109 |5,308.00  |5,286.00  |5,380.00  |5,264.00  |5,292.00  |5,316.00  |-16.00   |8.00     |287,871   |288,921   |-47,751   |765,191.36  |
TA110 |5,346.00  |5,330.00  |5,418.00  |5,306.00  |5,326.00  |5,354.00  |-20.00   |8.00     |132,854   |267,489   |-5,801    |355,616.52  |
TA111 |5,328.00  |5,314.00  |5,412.00  |5,294.00  |5,316.00  |5,346.00  |-12.00   |18.00    |81,878    |308,526   |8,047     |218,808.49  |
TA112 |5,304.00  |5,284.00  |5,384.00  |5,272.00  |5,294.00  |5,320.00  |-10.00   |16.00    |11,380    |9,511     |428       |30,273.47   |
TA201 |5,292.00  |5,272.00  |5,374.00  |5,260.00  |5,282.00  |5,306.00  |-10.00   |14.00    |2,320,779 |1,539,080 |35,167    |6,155,916.98|
TA202 |5,220.00  |5,208.00  |5,304.00  |5,206.00  |5,220.00  |5,260.00  |0.00     |40.00    |67        |30,472    |14        |176.23      |
TA203 |5,180.00  |5,162.00  |5,252.00  |5,152.00  |5,172.00  |5,198.00  |-8.00    |18.00    |1,367     |48,757    |545       |3,552.02    |
TA204 |5,184.00  |5,158.00  |5,234.00  |5,158.00  |5,174.00  |5,198.00  |-10.00   |14.00    |30        |8,269     |-11       |77.97       |
TA205 |5,174.00  |5,154.00  |5,234.00  |5,144.00  |5,166.00  |5,190.00  |-8.00    |16.00    |34,215    |144,245   |6,953     |88,777.90   |
TA206 |5,150.00  |5,178.00  |5,220.00  |5,148.00  |5,158.00  |5,184.00  |8.00     |34.00    |43        |1,556     |19        |111.45      |
TA207 |5,150.00  |5,170.00  |5,220.00  |5,144.00  |5,176.00  |5,184.00  |26.00    |34.00    |21        |804       |12        |54.44       |
小计    |          |          |          |          |          |          |         |         |2,871,282 |2,655,257 |-2,294    |7,620,620.09|
总计    |          |          |          |          |          |          |         |         |2,871,282 |2,655,257 |-2,294    |7,620,620.09|
