					郑州商品交易所期货每日行情表(2021-05-28)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA106 |4,616.00  |4,588.00  |4,696.00  |4,582.00  |4,632.00  |4,674.00  |16.00    |58.00    |1,968     |20,030    |-187      |4,599.61    |
TA107 |4,650.00  |4,604.00  |4,728.00  |4,598.00  |4,664.00  |4,670.00  |14.00    |20.00    |183,114   |106,737   |-5,631    |427,563.51  |
TA108 |4,670.00  |4,630.00  |4,748.00  |4,620.00  |4,686.00  |4,694.00  |16.00    |24.00    |51,446    |34,462    |1,715     |120,721.07  |
TA109 |4,680.00  |4,638.00  |4,760.00  |4,630.00  |4,696.00  |4,704.00  |16.00    |24.00    |1,688,867 |1,722,938 |-42,094   |3,971,988.06|
TA110 |4,758.00  |4,710.00  |4,828.00  |4,700.00  |4,762.00  |4,774.00  |4.00     |16.00    |3,292     |42,827    |49        |7,856.31    |
TA111 |4,766.00  |4,720.00  |4,830.00  |4,710.00  |4,772.00  |4,774.00  |6.00     |8.00     |100       |15,272    |-17       |238.70      |
TA112 |4,792.00  |4,740.00  |4,840.00  |4,740.00  |4,786.00  |4,800.00  |-6.00    |8.00     |97        |24,409    |-3        |232.77      |
TA201 |4,772.00  |4,730.00  |4,854.00  |4,722.00  |4,784.00  |4,800.00  |12.00    |28.00    |94,406    |430,134   |500       |226,537.26  |
TA202 |4,792.00  |4,726.00  |4,874.00  |4,726.00  |4,808.00  |4,754.00  |16.00    |-38.00   |2,673     |51,691    |1,838     |6,354.04    |
TA203 |4,816.00  |4,746.00  |4,890.00  |4,746.00  |4,828.00  |4,760.00  |12.00    |-56.00   |2,275     |42,931    |2,212     |5,412.97    |
TA204 |4,818.00  |4,808.00  |4,898.00  |4,792.00  |4,898.00  |4,836.00  |80.00    |18.00    |6         |5,853     |1         |14.51       |
TA205 |4,844.00  |4,802.00  |4,932.00  |4,802.00  |4,862.00  |4,844.00  |18.00    |0.00     |2,087     |3,138     |1,049     |5,053.99    |
小计    |          |          |          |          |          |          |         |         |2,030,331 |2,500,422 |-40,568   |4,776,572.78|
总计    |          |          |          |          |          |          |         |         |2,030,331 |2,500,422 |-40,568   |4,776,572.78|
