					郑州商品交易所期货每日行情表(2021-08-03)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA108 |5,498.00  |5,498.00  |5,510.00  |5,352.00  |5,370.00  |5,378.00  |-128.00  |-120.00  |1,039     |6,446     |28        |2,793.72    |5,382.00      
TA109 |5,552.00  |5,500.00  |5,516.00  |5,352.00  |5,362.00  |5,412.00  |-190.00  |-140.00  |1,461,033 |881,298   |-150,591  |3,953,212.13|
TA110 |5,482.00  |5,476.00  |5,490.00  |5,326.00  |5,342.00  |5,392.00  |-140.00  |-90.00   |86,221    |225,574   |-5,666    |232,423.77  |
TA111 |5,440.00  |5,440.00  |5,450.00  |5,304.00  |5,314.00  |5,376.00  |-126.00  |-64.00   |58,796    |184,740   |15,872    |158,055.19  |
TA112 |5,406.00  |5,398.00  |5,408.00  |5,270.00  |5,282.00  |5,334.00  |-124.00  |-72.00   |6,235     |8,769     |62        |16,629.55   |
TA201 |5,382.00  |5,386.00  |5,392.00  |5,258.00  |5,268.00  |5,316.00  |-114.00  |-66.00   |895,269   |1,078,957 |71,967    |2,379,082.31|
TA202 |5,334.00  |5,316.00  |5,320.00  |5,208.00  |5,220.00  |5,254.00  |-114.00  |-80.00   |187       |30,425    |27        |491.24      |
TA203 |5,252.00  |5,248.00  |5,266.00  |5,156.00  |5,174.00  |5,220.00  |-78.00   |-32.00   |2,317     |47,428    |1,086     |6,046.54    |
TA204 |5,232.00  |5,246.00  |5,248.00  |5,160.00  |5,166.00  |5,180.00  |-66.00   |-52.00   |47        |8,206     |25        |121.71      |
TA205 |5,230.00  |5,242.00  |5,258.00  |5,150.00  |5,160.00  |5,190.00  |-70.00   |-40.00   |20,444    |110,033   |2,722     |53,046.40   |
TA206 |5,222.00  |5,234.00  |5,234.00  |5,148.00  |5,154.00  |5,170.00  |-68.00   |-52.00   |43        |653       |-3        |111.16      |
TA207 |5,220.00  |5,220.00  |5,220.00  |5,130.00  |5,144.00  |5,172.00  |-76.00   |-48.00   |20        |79        |-5        |51.72       |
小计    |          |          |          |          |          |          |         |         |2,531,651 |2,582,608 |-64,476   |6,802,065.44|
总计    |          |          |          |          |          |          |         |         |2,531,651 |2,582,608 |-64,476   |6,802,065.44|
