					郑州商品交易所期货每日行情表(2021-11-19)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA112 |4,870.00  |4,826.00  |4,936.00  |4,822.00  |4,914.00  |4,868.00  |44.00    |-2.00    |1,477     |31,092    |-321      |3,594.92    |
TA201 |4,886.00  |4,842.00  |4,966.00  |4,842.00  |4,942.00  |4,898.00  |56.00    |12.00    |1,133,811 |976,359   |-60,830   |2,776,080.51|
TA202 |4,908.00  |4,864.00  |4,988.00  |4,864.00  |4,964.00  |4,920.00  |56.00    |12.00    |68,500    |338,478   |-7,030    |168,518.10  |
TA203 |4,932.00  |4,886.00  |5,010.00  |4,886.00  |4,986.00  |4,946.00  |54.00    |14.00    |115,170   |386,581   |6,456     |284,765.77  |
TA204 |4,930.00  |4,910.00  |5,028.00  |4,910.00  |5,010.00  |4,976.00  |80.00    |46.00    |4,985     |23,723    |105       |12,400.35   |
TA205 |4,968.00  |4,934.00  |5,048.00  |4,924.00  |5,026.00  |4,982.00  |58.00    |14.00    |183,982   |314,800   |6,579     |458,175.83  |
TA206 |4,968.00  |4,940.00  |5,050.00  |4,940.00  |5,030.00  |5,016.00  |62.00    |48.00    |16        |2,138     |-4        |40.12       |
TA207 |4,980.00  |4,962.00  |5,064.00  |4,954.00  |5,044.00  |4,974.00  |64.00    |-6.00    |91        |22,774    |3         |226.29      |
TA208 |5,004.00  |4,976.00  |5,070.00  |4,976.00  |5,070.00  |5,018.00  |66.00    |14.00    |10        |8,331     |-4        |25.09       |
TA209 |5,020.00  |4,980.00  |5,098.00  |4,972.00  |5,070.00  |5,028.00  |50.00    |8.00     |2,734     |14,009    |-121      |6,872.38    |
TA210 |5,090.00  |5,040.00  |5,084.00  |5,040.00  |5,084.00  |5,064.00  |-6.00    |-26.00   |6         |35        |0         |15.19       |
TA211 |5,726.00  |5,382.00  |5,382.00  |5,382.00  |5,382.00  |5,382.00  |-344.00  |-344.00  |10        |895       |5         |26.91       |
小计    |          |          |          |          |          |          |         |         |1,510,792 |2,119,215 |-55,162   |3,710,741.47|
总计    |          |          |          |          |          |          |         |         |1,510,792 |2,119,215 |-55,162   |3,710,741.47|
