					郑州商品交易所期货每日行情表(2021-07-02)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |5,038.00  |5,104.00  |5,132.00  |5,050.00  |5,084.00  |5,088.00  |46.00    |50.00    |12,317    |40,001    |-7,390    |31,325.42   |4,988.00      
TA108 |5,068.00  |5,142.00  |5,160.00  |5,066.00  |5,098.00  |5,110.00  |30.00    |42.00    |43,668    |32,801    |-6,843    |111,566.10  |
TA109 |5,078.00  |5,152.00  |5,178.00  |5,072.00  |5,108.00  |5,124.00  |30.00    |46.00    |1,849,861 |1,755,405 |-38,929   |4,739,509.13|
TA110 |5,126.00  |5,186.00  |5,214.00  |5,106.00  |5,134.00  |5,150.00  |8.00     |24.00    |102,739   |219,990   |7,249     |264,565.45  |
TA111 |5,104.00  |5,148.00  |5,276.00  |5,088.00  |5,114.00  |5,130.00  |10.00    |26.00    |31,398    |61,274    |14,682    |80,536.73   |
TA112 |5,082.00  |5,276.00  |5,276.00  |5,088.00  |5,106.00  |5,132.00  |24.00    |50.00    |1,582     |13,519    |69        |4,059.52    |
TA201 |5,112.00  |5,168.00  |5,214.00  |5,094.00  |5,116.00  |5,148.00  |4.00     |36.00    |285,517   |690,930   |66,670    |734,977.15  |
TA202 |5,102.00  |5,198.00  |5,226.00  |5,126.00  |5,130.00  |5,168.00  |28.00    |66.00    |226       |37,390    |-15       |584.04      |
TA203 |5,106.00  |5,190.00  |5,228.00  |5,110.00  |5,128.00  |5,150.00  |22.00    |44.00    |744       |33,384    |145       |1,915.52    |
TA204 |5,126.00  |5,186.00  |5,214.00  |5,120.00  |5,124.00  |5,180.00  |-2.00    |54.00    |37        |8,136     |2         |95.81       |
TA205 |5,144.00  |5,170.00  |5,214.00  |5,114.00  |5,128.00  |5,160.00  |-16.00   |16.00    |10,324    |25,975    |4,017     |26,629.67   |
TA206 |5,146.00  |5,216.00  |5,222.00  |5,150.00  |5,152.00  |5,190.00  |6.00     |44.00    |15        |144       |6         |38.92       |
小计    |          |          |          |          |          |          |         |         |2,338,428 |2,918,949 |39,663    |5,995,803.47|
总计    |          |          |          |          |          |          |         |         |2,338,428 |2,918,949 |39,663    |5,995,803.47|
