					郑州商品交易所期货每日行情表(2021-10-15)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |5,304.00  |5,348.00  |5,562.00  |5,298.00  |5,498.00  |5,444.00  |194.00   |140.00   |3,792     |39,183    |-100      |10,321.27   |5,278.00      
TA111 |5,316.00  |5,354.00  |5,600.00  |5,308.00  |5,494.00  |5,442.00  |178.00   |126.00   |36,816    |122,425   |-7,760    |100,151.79  |
TA112 |5,342.00  |5,372.00  |5,626.00  |5,334.00  |5,520.00  |5,444.00  |178.00   |102.00   |233,912   |256,133   |-7,919    |636,580.53  |
TA201 |5,366.00  |5,400.00  |5,650.00  |5,356.00  |5,540.00  |5,492.00  |174.00   |126.00   |2,716,939 |1,396,996 |72,398    |7,460,286.52|
TA202 |5,356.00  |5,394.00  |5,640.00  |5,356.00  |5,532.00  |5,446.00  |176.00   |90.00    |105,347   |216,217   |45,289    |286,819.52  |
TA203 |5,342.00  |5,376.00  |5,608.00  |5,338.00  |5,520.00  |5,472.00  |178.00   |130.00   |11,169    |83,350    |-86       |30,554.03   |
TA204 |5,356.00  |5,422.00  |5,626.00  |5,368.00  |5,542.00  |5,484.00  |186.00   |128.00   |148       |20,554    |3         |405.75      |
TA205 |5,374.00  |5,408.00  |5,642.00  |5,374.00  |5,558.00  |5,500.00  |184.00   |126.00   |128,551   |195,993   |4,829     |353,419.98  |
TA206 |5,408.00  |5,454.00  |5,640.00  |5,380.00  |5,556.00  |5,524.00  |148.00   |116.00   |102       |2,818     |19        |281.71      |
TA207 |5,418.00  |5,460.00  |5,646.00  |5,386.00  |5,568.00  |5,500.00  |150.00   |82.00    |295       |22,007    |-17       |811.11      |
TA208 |5,422.00  |5,478.00  |5,638.00  |5,432.00  |5,552.00  |5,518.00  |130.00   |96.00    |53        |7,833     |5         |146.21      |
TA209 |5,402.00  |5,440.00  |5,640.00  |5,400.00  |5,560.00  |5,506.00  |158.00   |104.00   |1,709     |3,480     |236       |4,705.30    |
小计    |          |          |          |          |          |          |         |         |3,238,833 |2,366,989 |106,897   |8,884,483.71|
总计    |          |          |          |          |          |          |         |         |3,238,833 |2,366,989 |106,897   |8,884,483.71|
