					郑州商品交易所期货每日行情表(2021-11-03)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA111 |5,170.00  |5,180.00  |5,192.00  |5,018.00  |5,040.00  |5,080.00  |-130.00  |-90.00   |2,667     |38,835    |-29       |6,773.05    |5,258.00      
TA112 |5,196.00  |5,168.00  |5,220.00  |5,038.00  |5,062.00  |5,132.00  |-134.00  |-64.00   |110,883   |113,210   |-27,262   |283,710.79  |
TA201 |5,222.00  |5,214.00  |5,252.00  |5,064.00  |5,088.00  |5,152.00  |-134.00  |-70.00   |1,934,630 |1,149,868 |25,024    |4,982,574.36|
TA202 |5,224.00  |5,194.00  |5,248.00  |5,066.00  |5,088.00  |5,148.00  |-136.00  |-76.00   |65,616    |367,728   |-4,593    |168,879.10  |
TA203 |5,238.00  |5,226.00  |5,262.00  |5,082.00  |5,106.00  |5,156.00  |-132.00  |-82.00   |114,589   |218,935   |22,478    |295,424.86  |
TA204 |5,258.00  |5,254.00  |5,282.00  |5,104.00  |5,132.00  |5,168.00  |-126.00  |-90.00   |2,869     |21,183    |67        |7,412.28    |
TA205 |5,276.00  |5,270.00  |5,306.00  |5,124.00  |5,148.00  |5,212.00  |-128.00  |-64.00   |147,308   |236,137   |8,005     |383,887.84  |
TA206 |5,282.00  |5,142.00  |5,172.00  |5,128.00  |5,146.00  |5,152.00  |-136.00  |-130.00  |27        |2,455     |-2        |69.55       |
TA207 |5,292.00  |5,216.00  |5,246.00  |5,132.00  |5,160.00  |5,204.00  |-132.00  |-88.00   |88        |19,236    |-48       |228.96      |
TA208 |5,312.00  |5,168.00  |5,190.00  |5,150.00  |5,190.00  |5,166.00  |-122.00  |-146.00  |16        |4,827     |3         |41.33       |
TA209 |5,302.00  |5,292.00  |5,330.00  |5,160.00  |5,182.00  |5,234.00  |-120.00  |-68.00   |3,322     |7,001     |599       |8,693.16    |
TA210 |5,354.00  |5,330.00  |5,330.00  |5,190.00  |5,190.00  |5,282.00  |-164.00  |-72.00   |11        |11        |2         |29.04       |
小计    |          |          |          |          |          |          |         |         |2,382,026 |2,179,426 |24,244    |6,137,724.30|
总计    |          |          |          |          |          |          |         |         |2,382,026 |2,179,426 |24,244    |6,137,724.30|
