					郑州商品交易所期货每日行情表(2021-06-25)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |4,962.00  |4,932.00  |5,190.00  |4,924.00  |5,128.00  |5,124.00  |166.00   |162.00   |7,184     |59,807    |-486      |18,405.62   |
TA108 |4,998.00  |4,960.00  |5,224.00  |4,950.00  |5,160.00  |5,130.00  |162.00   |132.00   |187,353   |72,365    |-565      |480,469.16  |
TA109 |5,014.00  |4,978.00  |5,240.00  |4,966.00  |5,180.00  |5,152.00  |166.00   |138.00   |3,446,342 |2,097,467 |182,785   |8,875,597.47|
TA110 |5,056.00  |5,014.00  |5,282.00  |5,006.00  |5,220.00  |5,186.00  |164.00   |130.00   |74,117    |196,445   |2,383     |192,135.09  |
TA111 |5,062.00  |5,022.00  |5,282.00  |5,022.00  |5,218.00  |5,202.00  |156.00   |140.00   |6,663     |17,265    |588       |17,331.45   |
TA112 |5,082.00  |5,042.00  |5,284.00  |5,040.00  |5,212.00  |5,200.00  |130.00   |118.00   |517       |13,223    |-6        |1,344.08    |
TA201 |5,090.00  |5,046.00  |5,302.00  |5,032.00  |5,224.00  |5,216.00  |134.00   |126.00   |369,298   |526,719   |34,039    |963,205.27  |
TA202 |5,110.00  |5,090.00  |5,314.00  |5,090.00  |5,248.00  |5,248.00  |138.00   |138.00   |188       |37,738    |-2        |493.27      |
TA203 |5,116.00  |5,090.00  |5,336.00  |5,090.00  |5,266.00  |5,230.00  |150.00   |114.00   |225       |31,507    |-15       |588.24      |
TA204 |5,148.00  |5,182.00  |5,306.00  |5,182.00  |5,246.00  |5,258.00  |98.00    |110.00   |15        |7,125     |6         |39.43       |
TA205 |5,144.00  |5,124.00  |5,362.00  |5,086.00  |5,278.00  |5,284.00  |134.00   |140.00   |6,866     |13,902    |1,372     |18,138.95   |
TA206 |5,178.00  |5,168.00  |5,360.00  |5,168.00  |5,300.00  |5,278.00  |122.00   |100.00   |6         |129       |1         |15.83       |
小计    |          |          |          |          |          |          |         |         |4,098,774 |3,073,692 |220,100   |10,567,763.84|
总计    |          |          |          |          |          |          |         |         |4,098,774 |3,073,692 |220,100   |10,567,763.84|
