					郑州商品交易所期货每日行情表(2021-07-13)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA107 |5,050.00  |5,044.00  |5,174.00  |5,044.00  |5,158.00  |5,128.00  |108.00   |78.00    |1,026     |25,514    |-397      |2,630.11    |5,130.00      
TA108 |5,066.00  |5,018.00  |5,178.00  |5,018.00  |5,162.00  |5,106.00  |96.00    |40.00    |6,155     |10,962    |-428      |15,712.88   |
TA109 |5,080.00  |5,038.00  |5,196.00  |5,034.00  |5,180.00  |5,120.00  |100.00   |40.00    |1,495,055 |1,343,728 |5,166     |3,826,960.20|
TA110 |5,122.00  |5,070.00  |5,194.00  |5,070.00  |5,182.00  |5,136.00  |60.00    |14.00    |79,014    |208,074   |-9,502    |202,858.14  |
TA111 |5,122.00  |5,080.00  |5,178.00  |5,074.00  |5,166.00  |5,136.00  |44.00    |14.00    |57,437    |132,021   |12,730    |147,476.38  |
TA112 |5,126.00  |5,082.00  |5,178.00  |5,082.00  |5,164.00  |5,130.00  |38.00    |4.00     |2,297     |10,130    |-43       |5,891.22    |
TA201 |5,126.00  |5,100.00  |5,172.00  |5,084.00  |5,160.00  |5,130.00  |34.00    |4.00     |220,302   |684,164   |5,393     |566,259.05  |
TA202 |5,140.00  |5,104.00  |5,146.00  |5,088.00  |5,132.00  |5,130.00  |-8.00    |-10.00   |310       |32,420    |1         |795.20      |
TA203 |5,154.00  |5,110.00  |5,148.00  |5,094.00  |5,140.00  |5,126.00  |-14.00   |-28.00   |951       |30,651    |620       |2,437.45    |
TA204 |5,170.00  |5,136.00  |5,144.00  |5,128.00  |5,132.00  |5,138.00  |-38.00   |-32.00   |24        |7,132     |1         |61.65       |
TA205 |5,158.00  |5,118.00  |5,156.00  |5,100.00  |5,146.00  |5,136.00  |-12.00   |-22.00   |9,128     |43,518    |2,667     |23,438.30   |
TA206 |5,158.00  |5,150.00  |5,162.00  |5,150.00  |5,162.00  |5,160.00  |4.00     |2.00     |807       |1,018     |800       |2,081.96    |
小计    |          |          |          |          |          |          |         |         |1,872,506 |2,529,332 |17,008    |4,796,602.55|
总计    |          |          |          |          |          |          |         |         |1,872,506 |2,529,332 |17,008    |4,796,602.55|
