					郑州商品交易所期货每日行情表(2021-04-28)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,606.00  |4,692.00  |4,788.00  |4,684.00  |4,786.00  |4,722.00  |180.00   |116.00   |59,377    |158,712   |-30,284   |140,218.36  |
TA106 |4,618.00  |4,720.00  |4,824.00  |4,720.00  |4,818.00  |4,762.00  |200.00   |144.00   |98,700    |56,618    |-853      |234,946.60  |
TA107 |4,672.00  |4,756.00  |4,848.00  |4,740.00  |4,842.00  |4,782.00  |170.00   |110.00   |109,925   |160,390   |-4,502    |262,813.00  |
TA108 |4,680.00  |4,782.00  |4,868.00  |4,762.00  |4,864.00  |4,812.00  |184.00   |132.00   |7,576     |8,936     |356       |18,224.55   |
TA109 |4,684.00  |4,780.00  |4,874.00  |4,770.00  |4,872.00  |4,816.00  |188.00   |132.00   |2,013,846 |1,982,693 |-27,554   |4,848,898.94|
TA110 |4,750.00  |4,832.00  |4,896.00  |4,818.00  |4,896.00  |4,852.00  |146.00   |102.00   |137       |7,547     |-42       |332.35      |
TA111 |4,768.00  |4,802.00  |4,888.00  |4,802.00  |4,882.00  |4,808.00  |114.00   |40.00    |1,675     |12,449    |1,495     |4,026.10    |
TA112 |4,676.00  |4,810.00  |4,904.00  |4,810.00  |4,898.00  |4,822.00  |222.00   |146.00   |2,457     |11,796    |2,133     |5,924.21    |
TA201 |4,788.00  |4,848.00  |4,914.00  |4,838.00  |4,908.00  |4,874.00  |120.00   |86.00    |154,444   |344,110   |24,041    |376,331.37  |
TA202 |4,742.00  |4,872.00  |4,932.00  |4,866.00  |4,930.00  |4,892.00  |188.00   |150.00   |196       |24,446    |-40       |479.33      |
TA203 |4,786.00  |4,846.00  |4,962.00  |4,846.00  |4,962.00  |4,862.00  |176.00   |76.00    |2,455     |17,676    |2,120     |5,968.18    |
TA204 |4,896.00  |4,872.00  |4,980.00  |4,872.00  |4,980.00  |4,872.00  |84.00    |-24.00   |2,011     |2,020     |2,004     |4,899.20    |
小计    |          |          |          |          |          |          |         |         |2,452,799 |2,787,393 |-31,126   |5,903,062.18|
总计    |          |          |          |          |          |          |         |         |2,452,799 |2,787,393 |-31,126   |5,903,062.18|
