					郑州商品交易所期货每日行情表(2021-10-08)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |5,006.00  |5,016.00  |5,408.00  |5,016.00  |5,356.00  |5,354.00  |350.00   |348.00   |8,331     |47,347    |381       |22,296.09   |5,054.00      
TA111 |5,032.00  |5,160.00  |5,436.00  |5,150.00  |5,372.00  |5,344.00  |340.00   |312.00   |212,791   |256,439   |-20,845   |566,009.73  |
TA112 |5,050.00  |5,178.00  |5,454.00  |5,178.00  |5,398.00  |5,342.00  |348.00   |292.00   |165,799   |253,197   |-80       |442,826.51  |
TA201 |5,074.00  |5,210.00  |5,480.00  |5,208.00  |5,422.00  |5,374.00  |348.00   |300.00   |1,833,231 |1,325,694 |94,469    |4,925,434.41|
TA202 |5,068.00  |5,224.00  |5,458.00  |5,200.00  |5,408.00  |5,388.00  |340.00   |320.00   |33,320    |61,562    |27,396    |89,769.48   |
TA203 |5,060.00  |5,238.00  |5,444.00  |5,198.00  |5,392.00  |5,374.00  |332.00   |314.00   |11,088    |67,459    |135       |29,791.68   |
TA204 |5,082.00  |5,230.00  |5,432.00  |5,230.00  |5,408.00  |5,358.00  |326.00   |276.00   |190       |20,388    |-85       |508.99      |
TA205 |5,096.00  |5,220.00  |5,466.00  |5,220.00  |5,410.00  |5,390.00  |314.00   |294.00   |125,948   |183,206   |2,062     |339,361.34  |
TA206 |5,086.00  |5,266.00  |5,456.00  |5,252.00  |5,410.00  |5,380.00  |324.00   |294.00   |109       |3,343     |0         |293.22      |
TA207 |5,110.00  |5,268.00  |5,466.00  |5,226.00  |5,418.00  |5,404.00  |308.00   |294.00   |201       |22,173    |-17       |543.09      |
TA208 |5,122.00  |5,450.00  |5,470.00  |5,300.00  |5,444.00  |5,398.00  |322.00   |276.00   |65        |7,810     |11        |175.43      |
TA209 |5,120.00  |5,300.00  |5,488.00  |5,244.00  |5,424.00  |5,380.00  |304.00   |260.00   |919       |2,191     |234       |2,472.22    |
小计    |          |          |          |          |          |          |         |         |2,391,992 |2,250,809 |103,661   |6,419,482.19|
总计    |          |          |          |          |          |          |         |         |2,391,992 |2,250,809 |103,661   |6,419,482.19|
