					郑州商品交易所期货每日行情表(2021-06-08)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA106 |4,646.00  |4,592.00  |4,592.00  |4,566.00  |4,566.00  |4,572.00  |-80.00   |-74.00   |413       |12,340    |0         |944.15      |4,690.00      
TA107 |4,688.00  |4,620.00  |4,664.00  |4,572.00  |4,590.00  |4,606.00  |-98.00   |-82.00   |12,414    |58,272    |-3,913    |28,580.36   |
TA108 |4,700.00  |4,652.00  |4,684.00  |4,596.00  |4,616.00  |4,630.00  |-84.00   |-70.00   |90,032    |50,160    |4,800     |208,439.66  |
TA109 |4,714.00  |4,660.00  |4,696.00  |4,606.00  |4,630.00  |4,642.00  |-84.00   |-72.00   |1,413,558 |1,769,026 |-16,989   |3,281,049.15|
TA110 |4,778.00  |4,726.00  |4,768.00  |4,684.00  |4,712.00  |4,718.00  |-66.00   |-60.00   |67,870    |154,039   |10,555    |160,068.38  |
TA111 |4,782.00  |4,736.00  |4,768.00  |4,690.00  |4,712.00  |4,718.00  |-70.00   |-64.00   |2,917     |8,104     |22        |6,879.69    |
TA112 |4,804.00  |4,750.00  |4,772.00  |4,712.00  |4,738.00  |4,722.00  |-66.00   |-82.00   |1,809     |13,156    |-1,555    |4,269.90    |
TA201 |4,810.00  |4,770.00  |4,794.00  |4,712.00  |4,740.00  |4,746.00  |-70.00   |-64.00   |199,549   |428,512   |-3,176    |473,465.40  |
TA202 |4,868.00  |4,780.00  |4,834.00  |4,740.00  |4,758.00  |4,774.00  |-110.00  |-94.00   |370       |41,476    |222       |883.06      |
TA203 |4,810.00  |4,804.00  |4,852.00  |4,760.00  |4,790.00  |4,774.00  |-20.00   |-36.00   |2,466     |33,073    |-1,016    |5,885.53    |
TA204 |4,870.00  |4,820.00  |4,830.00  |4,794.00  |4,798.00  |4,808.00  |-72.00   |-62.00   |5         |7,541     |-3        |12.02       |
TA205 |4,858.00  |4,824.00  |4,854.00  |4,778.00  |4,810.00  |4,808.00  |-48.00   |-50.00   |713       |10,469    |88        |1,713.95    |
小计    |          |          |          |          |          |          |         |         |1,792,116 |2,586,168 |-10,965   |4,172,191.26|
总计    |          |          |          |          |          |          |         |         |1,792,116 |2,586,168 |-10,965   |4,172,191.26|
