					郑州商品交易所期货每日行情表(2021-05-26)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA106 |4,630.00  |4,662.00  |4,690.00  |4,638.00  |4,658.00  |4,662.00  |28.00    |32.00    |525       |20,504    |-247      |1,223.64    |
TA107 |4,668.00  |4,700.00  |4,718.00  |4,658.00  |4,686.00  |4,692.00  |18.00    |24.00    |194,718   |115,999   |-2,958    |456,688.14  |
TA108 |4,694.00  |4,718.00  |4,740.00  |4,674.00  |4,702.00  |4,714.00  |8.00     |20.00    |58,502    |31,862    |1,662     |137,877.20  |
TA109 |4,698.00  |4,716.00  |4,740.00  |4,678.00  |4,718.00  |4,714.00  |20.00    |16.00    |1,442,753 |1,733,958 |-24,442   |3,399,835.35|
TA110 |4,746.00  |4,766.00  |4,802.00  |4,746.00  |4,792.00  |4,772.00  |46.00    |26.00    |2,198     |41,627    |1,088     |5,244.87    |
TA111 |4,790.00  |4,778.00  |4,812.00  |4,756.00  |4,790.00  |4,780.00  |0.00     |-10.00   |266       |14,407    |191       |635.60      |
TA112 |4,792.00  |4,786.00  |4,822.00  |4,752.00  |4,802.00  |4,786.00  |10.00    |-6.00    |316       |22,928    |164       |756.20      |
TA201 |4,788.00  |4,802.00  |4,832.00  |4,770.00  |4,810.00  |4,804.00  |22.00    |16.00    |67,493    |425,711   |-3,294    |162,092.24  |
TA202 |4,766.00  |4,808.00  |4,848.00  |4,782.00  |4,830.00  |4,804.00  |64.00    |38.00    |3,927     |47,550    |-1,462    |9,432.02    |
TA203 |4,774.00  |4,824.00  |4,864.00  |4,800.00  |4,850.00  |4,818.00  |76.00    |44.00    |3,668     |37,330    |472       |8,835.74    |
TA204 |4,876.00  |4,860.00  |4,882.00  |4,838.00  |4,876.00  |4,842.00  |0.00     |-34.00   |1,221     |5,849     |796       |2,955.91    |
TA205 |4,878.00  |4,876.00  |4,888.00  |4,842.00  |4,872.00  |4,866.00  |-6.00    |-12.00   |1,353     |1,429     |498       |3,291.22    |
小计    |          |          |          |          |          |          |         |         |1,776,940 |2,499,154 |-27,532   |4,188,868.12|
总计    |          |          |          |          |          |          |         |         |1,776,940 |2,499,154 |-27,532   |4,188,868.12|
