					郑州商品交易所期货每日行情表(2021-05-20)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA106 |4,616.00  |4,538.00  |4,602.00  |4,478.00  |4,594.00  |4,542.00  |-22.00   |-74.00   |3,081     |23,956    |-2,011    |6,996.65    |
TA107 |4,658.00  |4,592.00  |4,644.00  |4,502.00  |4,626.00  |4,564.00  |-32.00   |-94.00   |199,433   |128,290   |-2,580    |455,090.51  |
TA108 |4,676.00  |4,610.00  |4,670.00  |4,528.00  |4,656.00  |4,596.00  |-20.00   |-80.00   |30,908    |27,425    |314       |71,016.40   |
TA109 |4,708.00  |4,632.00  |4,690.00  |4,546.00  |4,672.00  |4,610.00  |-36.00   |-98.00   |2,250,005 |1,828,902 |-38,030   |5,185,507.28|
TA110 |4,790.00  |4,710.00  |4,758.00  |4,624.00  |4,740.00  |4,704.00  |-50.00   |-86.00   |9,718     |35,439    |7,489     |22,858.24   |
TA111 |4,782.00  |4,692.00  |4,766.00  |4,640.00  |4,754.00  |4,696.00  |-28.00   |-86.00   |746       |13,574    |45        |1,751.15    |
TA112 |4,776.00  |4,706.00  |4,764.00  |4,644.00  |4,764.00  |4,696.00  |-12.00   |-80.00   |162       |22,898    |16        |380.31      |
TA201 |4,810.00  |4,730.00  |4,782.00  |4,640.00  |4,768.00  |4,698.00  |-42.00   |-112.00  |196,470   |411,191   |11,938    |461,391.39  |
TA202 |4,878.00  |4,772.00  |4,802.00  |4,680.00  |4,792.00  |4,770.00  |-86.00   |-108.00  |3,121     |45,950    |-975      |7,444.03    |
TA203 |4,894.00  |4,758.00  |4,810.00  |4,684.00  |4,806.00  |4,756.00  |-88.00   |-138.00  |2,023     |34,050    |1,213     |4,809.50    |
TA204 |4,850.00  |4,744.00  |4,834.00  |4,712.00  |4,826.00  |4,758.00  |-24.00   |-92.00   |72        |5,134     |-3        |171.30      |
TA205 |4,850.00  |4,800.00  |4,852.00  |4,702.00  |4,834.00  |4,788.00  |-16.00   |-62.00   |454       |219       |219       |1,086.86    |
小计    |          |          |          |          |          |          |         |         |2,696,193 |2,577,028 |-22,365   |6,218,503.61|
总计    |          |          |          |          |          |          |         |         |2,696,193 |2,577,028 |-22,365   |6,218,503.61|
