					郑州商品交易所期货每日行情表(2021-10-29)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA111 |5,154.00  |5,162.00  |5,162.00  |5,064.00  |5,104.00  |5,110.00  |-50.00   |-44.00   |8,879     |43,520    |-5,514    |22,681.39   |
TA112 |5,150.00  |5,182.00  |5,182.00  |5,088.00  |5,126.00  |5,138.00  |-24.00   |-12.00   |223,408   |242,458   |3,450     |573,806.79  |
TA201 |5,176.00  |5,202.00  |5,204.00  |5,116.00  |5,156.00  |5,164.00  |-20.00   |-12.00   |1,949,941 |1,164,799 |-17,315   |5,034,844.70|
TA202 |5,184.00  |5,204.00  |5,204.00  |5,124.00  |5,162.00  |5,172.00  |-22.00   |-12.00   |90,304    |377,721   |14,235    |233,513.82  |
TA203 |5,190.00  |5,208.00  |5,210.00  |5,136.00  |5,172.00  |5,180.00  |-18.00   |-10.00   |9,449     |91,672    |1,675     |24,472.04   |
TA204 |5,198.00  |5,222.00  |5,224.00  |5,162.00  |5,192.00  |5,198.00  |-6.00    |0.00     |219       |20,745    |141       |569.19      |
TA205 |5,228.00  |5,244.00  |5,248.00  |5,176.00  |5,212.00  |5,218.00  |-16.00   |-10.00   |126,951   |224,075   |7,953     |331,173.81  |
TA206 |5,198.00  |5,220.00  |5,230.00  |5,186.00  |5,192.00  |5,204.00  |-6.00    |6.00     |14        |1,343     |6         |36.43       |
TA207 |5,226.00  |5,228.00  |5,246.00  |5,186.00  |5,206.00  |5,208.00  |-20.00   |-18.00   |113       |20,318    |-65       |294.24      |
TA208 |5,216.00  |5,228.00  |5,248.00  |5,228.00  |5,248.00  |5,240.00  |32.00    |24.00    |6         |4,862     |-1        |15.72       |
TA209 |5,240.00  |5,260.00  |5,270.00  |5,204.00  |5,240.00  |5,244.00  |0.00     |4.00     |2,845     |6,669     |526       |7,458.78    |
TA210 |5,288.00  |5,284.00  |5,284.00  |5,284.00  |5,284.00  |5,284.00  |-4.00    |-4.00    |1         |9         |1         |2.64        |
小计    |          |          |          |          |          |          |         |         |2,412,130 |2,198,191 |5,092     |6,228,869.55|
总计    |          |          |          |          |          |          |         |         |2,412,130 |2,198,191 |5,092     |6,228,869.55|
