					郑州商品交易所期货每日行情表(2021-04-22)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,566.00  |4,540.00  |4,580.00  |4,444.00  |4,508.00  |4,518.00  |-58.00   |-48.00   |96,106    |283,679   |-43,609   |217,090.44  |
TA106 |4,596.00  |4,584.00  |4,614.00  |4,472.00  |4,540.00  |4,558.00  |-56.00   |-38.00   |187,719   |50,893    |-4,660    |427,700.53  |
TA107 |4,622.00  |4,612.00  |4,646.00  |4,506.00  |4,574.00  |4,586.00  |-48.00   |-36.00   |91,678    |123,931   |-1,710    |210,162.31  |
TA108 |4,652.00  |4,654.00  |4,670.00  |4,530.00  |4,600.00  |4,578.00  |-52.00   |-74.00   |8,323     |5,413     |494       |19,050.53   |
TA109 |4,678.00  |4,648.00  |4,696.00  |4,552.00  |4,620.00  |4,634.00  |-58.00   |-44.00   |1,860,419 |1,867,358 |-14,252   |4,309,624.47|
TA110 |4,756.00  |4,726.00  |4,774.00  |4,650.00  |4,710.00  |4,712.00  |-46.00   |-44.00   |108       |6,849     |5         |254.46      |
TA111 |4,802.00  |4,718.00  |4,778.00  |4,654.00  |4,716.00  |4,718.00  |-86.00   |-84.00   |808       |10,941    |-746      |1,906.03    |
TA112 |4,782.00  |4,762.00  |4,794.00  |4,668.00  |4,732.00  |4,732.00  |-50.00   |-50.00   |27        |6,676     |3         |63.88       |
TA201 |4,790.00  |4,764.00  |4,804.00  |4,672.00  |4,742.00  |4,734.00  |-48.00   |-56.00   |132,009   |299,433   |-9,466    |312,371.49  |
TA202 |4,824.00  |4,766.00  |4,828.00  |4,704.00  |4,766.00  |4,780.00  |-58.00   |-44.00   |102       |22,000    |9         |243.79      |
TA203 |4,836.00  |4,798.00  |4,854.00  |4,724.00  |4,786.00  |4,808.00  |-50.00   |-28.00   |287       |13,446    |15        |689.88      |
TA204 |4,876.00  |4,818.00  |4,894.00  |4,770.00  |4,770.00  |4,846.00  |-106.00  |-30.00   |9         |13        |3         |21.81       |
小计    |          |          |          |          |          |          |         |         |2,377,595 |2,690,632 |-73,914   |5,499,179.61|
总计    |          |          |          |          |          |          |         |         |2,377,595 |2,690,632 |-73,914   |5,499,179.61|
