					郑州商品交易所期货每日行情表(2021-04-29)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA105 |4,722.00  |4,804.00  |4,806.00  |4,748.00  |4,790.00  |4,778.00  |68.00    |56.00    |27,353    |140,740   |-17,972   |65,341.57   |
TA106 |4,762.00  |4,832.00  |4,836.00  |4,780.00  |4,818.00  |4,810.00  |56.00    |48.00    |82,429    |49,522    |-7,096    |198,251.54  |
TA107 |4,782.00  |4,848.00  |4,864.00  |4,806.00  |4,854.00  |4,834.00  |72.00    |52.00    |105,758   |159,327   |-1,063    |255,636.04  |
TA108 |4,812.00  |4,864.00  |4,884.00  |4,828.00  |4,878.00  |4,860.00  |66.00    |48.00    |5,319     |8,791     |-145      |12,925.83   |
TA109 |4,816.00  |4,880.00  |4,894.00  |4,832.00  |4,874.00  |4,866.00  |58.00    |50.00    |1,202,755 |1,912,406 |-70,287   |2,925,485.46|
TA110 |4,852.00  |4,906.00  |4,910.00  |4,860.00  |4,900.00  |4,880.00  |48.00    |28.00    |1,230     |6,371     |-1,176    |3,000.70    |
TA111 |4,808.00  |4,884.00  |4,908.00  |4,872.00  |4,894.00  |4,884.00  |86.00    |76.00    |2,105     |14,438    |1,989     |5,140.85    |
TA112 |4,822.00  |4,892.00  |4,922.00  |4,886.00  |4,916.00  |4,892.00  |94.00    |70.00    |2,096     |13,808    |2,012     |5,127.08    |
TA201 |4,874.00  |4,914.00  |4,934.00  |4,878.00  |4,916.00  |4,910.00  |42.00    |36.00    |73,632    |346,008   |1,898     |180,733.49  |
TA202 |4,892.00  |4,908.00  |4,950.00  |4,906.00  |4,940.00  |4,910.00  |48.00    |18.00    |2,253     |26,279    |1,833     |5,531.56    |
TA203 |4,862.00  |4,908.00  |4,976.00  |4,908.00  |4,950.00  |4,914.00  |88.00    |52.00    |2,280     |19,537    |1,861     |5,601.92    |
TA204 |4,872.00  |4,908.00  |4,998.00  |4,908.00  |4,986.00  |4,908.00  |114.00   |36.00    |2,004     |4,021     |2,001     |4,917.96    |
小计    |          |          |          |          |          |          |         |         |1,509,214 |2,701,248 |-86,145   |3,667,694.00|
总计    |          |          |          |          |          |          |         |         |1,509,214 |2,701,248 |-86,145   |3,667,694.00|
