					郑州商品交易所期货每日行情表(2022-01-06)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA201 |5,018.00  |5,052.00  |5,122.00  |5,000.00  |5,054.00  |5,054.00  |36.00    |36.00    |7,758     |37,248    |-5,812    |19,601.77   |4,888.00      
TA202 |5,074.00  |5,104.00  |5,138.00  |5,000.00  |5,060.00  |5,070.00  |-14.00   |-4.00    |71,168    |127,967   |-8,690    |179,415.71  |
TA203 |5,110.00  |5,126.00  |5,154.00  |5,018.00  |5,078.00  |5,084.00  |-32.00   |-26.00   |182,333   |443,133   |10,978    |463,434.00  |
TA204 |5,136.00  |5,132.00  |5,172.00  |5,040.00  |5,094.00  |5,104.00  |-42.00   |-32.00   |93,898    |140,109   |24,937    |239,586.44  |
TA205 |5,150.00  |5,158.00  |5,190.00  |5,056.00  |5,114.00  |5,122.00  |-36.00   |-28.00   |1,240,928 |1,201,750 |-16,205   |3,177,912.87|
TA206 |5,152.00  |5,134.00  |5,194.00  |5,068.00  |5,122.00  |5,114.00  |-30.00   |-38.00   |7,795     |17,634    |5,722     |19,926.67   |
TA207 |5,060.00  |5,182.00  |5,202.00  |5,082.00  |5,136.00  |5,102.00  |76.00    |42.00    |3,418     |24,790    |2,561     |8,717.53    |
TA208 |5,060.00  |5,162.00  |5,200.00  |5,112.00  |5,122.00  |5,162.00  |62.00    |102.00   |3,046     |12,149    |-2,988    |7,861.48    |
TA209 |5,178.00  |5,174.00  |5,214.00  |5,094.00  |5,152.00  |5,152.00  |-26.00   |-26.00   |20,477    |60,581    |-585      |52,752.08   |
TA210 |5,238.00  |5,232.00  |5,232.00  |5,154.00  |5,196.00  |5,182.00  |-42.00   |-56.00   |9         |97        |2         |23.32       |
TA211 |5,276.00  |5,246.00  |5,270.00  |5,166.00  |5,208.00  |5,232.00  |-68.00   |-44.00   |47        |964       |-5        |122.92      |
TA212 |5,274.00  |5,258.00  |5,260.00  |5,194.00  |5,222.00  |5,226.00  |-52.00   |-48.00   |41        |18        |4         |107.13      |
小计    |          |          |          |          |          |          |         |         |1,630,918 |2,066,440 |9,919     |4,169,461.92|
总计    |          |          |          |          |          |          |         |         |1,630,918 |2,066,440 |9,919     |4,169,461.92|
