					郑州商品交易所期货每日行情表(2021-09-28)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA110 |5,202.00  |5,178.00  |5,240.00  |5,130.00  |5,198.00  |5,184.00  |-4.00    |-18.00   |8,007     |50,930    |-3,310    |20,750.64   |
TA111 |5,188.00  |5,186.00  |5,270.00  |5,128.00  |5,214.00  |5,196.00  |26.00    |8.00     |198,243   |343,094   |-36,985   |515,020.42  |
TA112 |5,196.00  |5,212.00  |5,284.00  |5,144.00  |5,232.00  |5,222.00  |36.00    |26.00    |118,629   |272,181   |7,869     |309,657.47  |
TA201 |5,214.00  |5,218.00  |5,298.00  |5,156.00  |5,246.00  |5,230.00  |32.00    |16.00    |1,843,912 |1,437,895 |2,630     |4,821,014.62|
TA202 |5,206.00  |5,210.00  |5,288.00  |5,158.00  |5,240.00  |5,222.00  |34.00    |16.00    |4,368     |32,695    |-1,317    |11,402.65   |
TA203 |5,178.00  |5,194.00  |5,266.00  |5,148.00  |5,212.00  |5,192.00  |34.00    |14.00    |6,266     |65,852    |2,182     |16,262.64   |
TA204 |5,184.00  |5,204.00  |5,284.00  |5,174.00  |5,226.00  |5,228.00  |42.00    |44.00    |232       |20,682    |56        |606.36      |
TA205 |5,192.00  |5,220.00  |5,298.00  |5,164.00  |5,242.00  |5,232.00  |50.00    |40.00    |95,989    |184,962   |-14,955   |251,075.67  |
TA206 |5,208.00  |5,214.00  |5,286.00  |5,158.00  |5,268.00  |5,240.00  |60.00    |32.00    |115       |8,333     |10        |301.27      |
TA207 |5,128.00  |5,262.00  |5,300.00  |5,176.00  |5,248.00  |5,260.00  |120.00   |132.00   |160       |30,167    |-18       |420.68      |
TA208 |5,142.00  |5,234.00  |5,298.00  |5,208.00  |5,252.00  |5,238.00  |110.00   |96.00    |58        |14,803    |5         |151.86      |
TA209 |5,242.00  |5,246.00  |5,282.00  |5,200.00  |5,270.00  |5,252.00  |28.00    |10.00    |1,008     |1,755     |632       |2,646.65    |
小计    |          |          |          |          |          |          |         |         |2,276,987 |2,463,349 |-43,201   |5,949,310.93|
总计    |          |          |          |          |          |          |         |         |2,276,987 |2,463,349 |-43,201   |5,949,310.93|
