					郑州商品交易所期货每日行情表(2022-01-28)
合约代码|昨结算    |今开盘    |最高价    |最低价    |今收盘    |今结算    |涨跌1    |涨跌2    |成交量(手)|持仓量    |增减量    |成交额(万元)|交割结算价
TA202 |5,450.00  |5,488.00  |5,566.00  |5,430.00  |5,442.00  |5,488.00  |-8.00    |38.00    |6,125     |9,718     |-5,513    |16,807.21   |
TA203 |5,454.00  |5,522.00  |5,580.00  |5,428.00  |5,456.00  |5,514.00  |2.00     |60.00    |183,234   |263,647   |-35,083   |504,778.92  |
TA204 |5,472.00  |5,532.00  |5,594.00  |5,442.00  |5,468.00  |5,528.00  |-4.00    |56.00    |137,551   |388,047   |-1,357    |380,119.18  |
TA205 |5,478.00  |5,536.00  |5,600.00  |5,448.00  |5,478.00  |5,532.00  |0.00     |54.00    |1,007,121 |953,734   |-68,210   |2,785,422.28|
TA206 |5,490.00  |5,538.00  |5,598.00  |5,452.00  |5,476.00  |5,534.00  |-14.00   |44.00    |15,528    |61,748    |3,726     |42,961.05   |
TA207 |5,506.00  |5,516.00  |5,592.00  |5,466.00  |5,480.00  |5,562.00  |-26.00   |56.00    |1,830     |29,862    |-1,233    |5,088.83    |
TA208 |5,508.00  |5,496.00  |5,600.00  |5,464.00  |5,482.00  |5,524.00  |-26.00   |16.00    |2,948     |15,537    |-185      |8,140.82    |
TA209 |5,492.00  |5,516.00  |5,570.00  |5,446.00  |5,480.00  |5,520.00  |-12.00   |28.00    |51,837    |142,881   |1,612     |143,049.89  |
TA210 |5,542.00  |5,572.00  |5,606.00  |5,506.00  |5,506.00  |5,566.00  |-36.00   |24.00    |46        |4,695     |-10       |128.03      |
TA211 |5,562.00  |5,586.00  |5,616.00  |5,514.00  |5,538.00  |5,574.00  |-24.00   |12.00    |36        |2,882     |-3        |100.34      |
TA212 |5,554.00  |5,602.00  |5,620.00  |5,590.00  |5,592.00  |5,604.00  |38.00    |50.00    |7         |2,519     |-4        |19.61       |
TA301 |5,548.00  |5,530.00  |5,626.00  |5,500.00  |5,528.00  |5,536.00  |-20.00   |-12.00   |294       |6,603     |37        |813.65      |
小计    |          |          |          |          |          |          |         |         |1,406,557 |1,881,873 |-106,223  |3,887,429.81|
总计    |          |          |          |          |          |          |         |         |1,406,557 |1,881,873 |-106,223  |3,887,429.81|
